continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating
OCE,Palmerston_North,7,12,u,Palmerston_North_7_12,21.8,NA,NA,d,2,NA,NA
OCE,Palmerston_North,7,10,u,Palmerston_North_7_10,7.44,NA,NA,e,2,NA,NA
OCE,Palmerston_North,7,9,u,Palmerston_North_7_9,17,NA,NA,f,2,NA,NA
OCE,Palmerston_North,7,8,u,Palmerston_North_7_8,23.8,NA,NA,g,2,NA,NA
OCE,Palmerston_North,7,7,u,Palmerston_North_7_7,5.27,NA,NA,h,2,NA,NA
OCE,Palmerston_North,7,4,u,Palmerston_North_7_4,23.2,NA,NA,a,3,NA,NA
OCE,Palmerston_North,7,2,u,Palmerston_North_7_2,25.2,NA,NA,b,3,NA,NA
OCE,Palmerston_North,7,17,u,Palmerston_North_7_17,72.7,NA,NA,c,3,NA,NA
OCE,Palmerston_North,7,16,u,Palmerston_North_7_16,36.3,NA,NA,d,3,NA,NA
OCE,Palmerston_North,8,15,u,Palmerston_North_8_15,51.5,NA,NA,e,3,NA,NA
OCE,Palmerston_North,8,13,u,Palmerston_North_8_13,54.3,NA,NA,f,3,NA,NA
OCE,Palmerston_North,8,11,u,Palmerston_North_8_11,68.2,NA,NA,g,3,NA,NA
OCE,Palmerston_North,8,9,u,Palmerston_North_8_9,43.2,NA,NA,h,3,NA,NA
OCE,Palmerston_North,8,8,u,Palmerston_North_8_8,12.3,NA,NA,a,4,NA,NA
OCE,Palmerston_North,8,5,u,Palmerston_North_8_5,11.6,NA,NA,b,4,NA,NA
OCE,Palmerston_North,8,4,u,Palmerston_North_8_4,20.1,NA,NA,c,4,NA,NA
OCE,Palmerston_North,8,17,u,Palmerston_North_8_17,12,NA,NA,d,4,NA,NA
OCE,Palmerston_North,8,16,u,Palmerston_North_8_16,19.5,NA,NA,e,4,NA,NA
OCE,Palmerston_North,10,4,u,Palmerston_North_10_4,17.2,NA,NA,f,4,NA,NA
OCE,Palmerston_North,10,5,u,Palmerston_North_10_5,13.6,NA,NA,g,4,NA,NA
OCE,Palmerston_North,10,6,u,Palmerston_North_10_6,16.2,NA,NA,h,4,NA,NA
OCE,Palmerston_North,10,8,u,Palmerston_North_10_8,13.2,NA,NA,a,5,NA,NA
OCE,Palmerston_North,10,9,u,Palmerston_North_10_9,24.6,NA,NA,b,5,NA,NA
OCE,Palmerston_North,10,10,u,Palmerston_North_10_10,24.4,NA,NA,c,5,NA,NA
OCE,Palmerston_North,10,13,u,Palmerston_North_10_13,49.5,NA,NA,d,5,NA,NA
OCE,Palmerston_North,10,15,u,Palmerston_North_10_15,14,NA,NA,e,5,NA,NA
OCE,Palmerston_North,10,16,u,Palmerston_North_10_16,9.34,NA,NA,f,5,NA,NA
OCE,Palmerston_North,10,17,u,Palmerston_North_10_17,19.9,NA,NA,g,5,NA,NA
OCE,Palmerston_North,11,1,u,Palmerston_North_11_1,13,NA,NA,h,5,NA,NA
OCE,Palmerston_North,11,2,u,Palmerston_North_11_2,63.2,NA,NA,a,6,NA,NA
OCE,Palmerston_North,11,6,u,Palmerston_North_11_6,16,NA,NA,b,6,NA,NA
OCE,Palmerston_North,11,7,u,Palmerston_North_11_7,10.6,NA,NA,c,6,NA,NA
OCE,Palmerston_North,11,8,u,Palmerston_North_11_8,22.8,NA,NA,d,6,NA,NA
OCE,Palmerston_North,11,10,u,Palmerston_North_11_10,13.6,NA,NA,e,6,NA,NA
OCE,Palmerston_North,11,17,u,Palmerston_North_11_17,8.68,NA,NA,f,6,NA,NA
OCE,Palmerston_North,11,18,u,Palmerston_North_11_18,7.41,NA,NA,g,6,NA,NA
OCE,Palmerston_North,11,19,u,Palmerston_North_11_19,0,NA,NA,h,6,NA,NA
OCE,Palmerston_North,36,2,r,Palmerston_North_36_2,26,NA,NA,a,7,NA,NA
OCE,Palmerston_North,36,3,r,Palmerston_North_36_3,47.4,NA,NA,b,7,NA,NA
OCE,Palmerston_North,36,4,r,Palmerston_North_36_4,9.72,NA,NA,c,7,NA,NA
OCE,Palmerston_North,36,6,r,Palmerston_North_36_6,7.99,NA,NA,d,7,NA,NA
OCE,Palmerston_North,36,7,r,Palmerston_North_36_7,4.25,NA,NA,e,7,NA,NA
OCE,Palmerston_North,36,9,r,Palmerston_North_36_9,7.42,NA,NA,f,7,NA,NA
OCE,Palmerston_North,36,10,r,Palmerston_North_36_10,37.5,NA,NA,g,7,NA,NA
OCE,Palmerston_North,36,11,r,Palmerston_North_36_11,9.91,NA,NA,h,7,NA,NA
OCE,Palmerston_North,36,13,r,Palmerston_North_36_13,15.5,NA,NA,a,8,NA,NA
OCE,Palmerston_North,36,15,r,Palmerston_North_36_15,18.5,NA,NA,b,8,NA,NA
OCE,Palmerston_North,37,1,r,Palmerston_North_37_1,8.12,NA,NA,c,8,NA,NA
OCE,Palmerston_North,37,2,r,Palmerston_North_37_2,7.67,NA,NA,d,8,NA,NA
OCE,Palmerston_North,37,3,r,Palmerston_North_37_3,24.4,NA,NA,e,8,NA,NA
OCE,Palmerston_North,37,4,r,Palmerston_North_37_4,13.6,NA,NA,f,8,NA,NA
OCE,Palmerston_North,37,5,r,Palmerston_North_37_5,4.76,NA,NA,g,8,NA,NA
OCE,Palmerston_North,37,6,r,Palmerston_North_37_6,13.7,NA,NA,h,8,NA,NA
OCE,Palmerston_North,37,7,r,Palmerston_North_37_7,35.1,NA,NA,a,9,NA,NA
OCE,Palmerston_North,37,8,r,Palmerston_North_37_8,6.81,NA,NA,b,9,NA,NA
OCE,Palmerston_North,37,12,r,Palmerston_North_37_12,10.2,NA,NA,c,9,NA,NA
OCE,Palmerston_North,37,17,r,Palmerston_North_37_17,13.5,NA,NA,d,9,NA,NA
OCE,Palmerston_North,38,1,r,Palmerston_North_38_1,12.3,NA,NA,e,9,NA,NA
OCE,Palmerston_North,38,3,r,Palmerston_North_38_3,7.24,NA,NA,f,9,NA,NA
OCE,Palmerston_North,38,4,r,Palmerston_North_38_4,17.1,NA,NA,g,9,NA,NA
OCE,Palmerston_North,38,5,r,Palmerston_North_38_5,16.6,NA,NA,h,9,NA,NA
OCE,Palmerston_North,38,6,r,Palmerston_North_38_6,105,NA,NA,a,10,NA,NA
OCE,Palmerston_North,38,11,r,Palmerston_North_38_11,7.27,NA,NA,b,10,NA,NA
OCE,Palmerston_North,38,12,r,Palmerston_North_38_12,4.74,NA,NA,c,10,NA,NA
OCE,Palmerston_North,38,10,r,Palmerston_North_38_10,7.32,NA,NA,d,10,NA,NA
OCE,Palmerston_North,38,9,r,Palmerston_North_38_9,11.5,NA,NA,e,10,NA,NA
OCE,Palmerston_North,39,7,r,Palmerston_North_39_7,17.5,NA,NA,f,10,NA,NA
OCE,Palmerston_North,39,16,r,Palmerston_North_39_16,15.8,NA,NA,g,10,NA,NA
OCE,Palmerston_North,39,6,r,Palmerston_North_39_6,33.2,NA,NA,h,10,NA,NA
OCE,Palmerston_North,39,12,r,Palmerston_North_39_12,0,NA,NA,a,11,NA,NA
OCE,Palmerston_North,39,13,r,Palmerston_North_39_13,7.86,NA,NA,b,11,NA,NA
OCE,Palmerston_North,39,14,r,Palmerston_North_39_14,13.8,NA,NA,c,11,NA,NA
OCE,Palmerston_North,39,15,r,Palmerston_North_39_15,14.3,NA,NA,d,11,NA,NA
OCE,Palmerston_North,39,5,r,Palmerston_North_39_5,29.4,NA,NA,e,11,NA,NA
OCE,Palmerston_North,39,9,r,Palmerston_North_39_9,16.3,NA,NA,f,11,NA,NA
OCE,Palmerston_North,39,8,r,Palmerston_North_39_8,16.1,NA,NA,g,11,NA,NA
OCE,Palmerston_North,40,4,r,Palmerston_North_40_4,0,NA,NA,h,11,NA,NA
OCE,Palmerston_North,40,16,r,Palmerston_North_40_16,0,NA,NA,a,12,NA,NA
OCE,Palmerston_North,40,18,r,Palmerston_North_40_18,19.7,NA,NA,b,12,NA,NA
OCE,Palmerston_North,40,19,r,Palmerston_North_40_19,10.8,NA,NA,c,12,NA,NA
OCE,Palmerston_North,40,10,r,Palmerston_North_40_10,7.88,NA,NA,d,12,NA,NA
OCE,Palmerston_North,40,12,r,Palmerston_North_40_12,8.96,NA,NA,e,12,NA,NA
OCE,Palmerston_North,40,6,r,Palmerston_North_40_6,11,NA,NA,f,12,NA,NA
OCE,Palmerston_North,40,8,r,Palmerston_North_40_8,14.9,NA,NA,g,12,NA,NA
OCE,Palmerston_North,40,2,r,Palmerston_North_40_2,0,NA,NA,h,12,NA,NA
EU,Paris,2,1,u,Paris_2_1,8.62,NA,5.8,a,1,a,1
EU,Paris,2,2,u,Paris_2_2,15.9,NA,NA,b,1,NA,NA
EU,Paris,2,3,u,Paris_2_3,6.89,NA,8.02,c,1,b,1
EU,Paris,2,8,u,Paris_2_8,27.4,NA,NA,d,1,NA,NA
EU,Paris,2,9,u,Paris_2_9,8.14,NA,340,e,1,c,1
EU,Paris,2,10,u,Paris_2_10,16,NA,NA,f,1,NA,NA
EU,Paris,2,12,u,Paris_2_12,18.9,NA,NA,g,1,NA,NA
EU,Paris,2,14,u,Paris_2_14,10.7,NA,NA,h,1,NA,NA
EU,Paris,2,16,u,Paris_2_16,10.8,NA,NA,a,2,NA,NA
EU,Paris,2,17,u,Paris_2_17,8.22,NA,31.8,b,2,d,1
EU,Paris,3,5,u,Paris_3_5,2.37,NA,44.8,c,2,e,1
EU,Paris,3,8,u,Paris_3_8,24.6,NA,NA,d,2,NA,NA
EU,Paris,3,7,u,Paris_3_7,7.97,NA,NA,e,2,NA,NA
EU,Paris,3,9,u,Paris_3_9,20.2,NA,NA,f,2,NA,NA
EU,Paris,3,1,u,Paris_3_1,8.56,NA,64.6,g,2,f,1
EU,Paris,3,2,u,Paris_3_2,13.7,NA,NA,h,2,NA,NA
EU,Paris,3,4,u,Paris_3_4,8.11,NA,NA,a,3,NA,NA
EU,Paris,3,11,u,Paris_3_11,6.68,NA,NA,b,3,NA,NA
EU,Paris,3,3,u,Paris_3_3,10.5,NA,NA,c,3,NA,NA
EU,Paris,3,6,u,Paris_3_6,9.31,NA,9.6,d,3,g,1
EU,Paris,23,1,u,Paris_23_1,17.7,NA,NA,e,3,NA,NA
EU,Paris,23,10,u,Paris_23_10,8.91,NA,28.8,f,3,h,1
EU,Paris,23,15,u,Paris_23_15,4.35,NA,NA,g,3,NA,NA
EU,Paris,23,3,u,Paris_23_3,18.5,NA,NA,h,3,NA,NA
EU,Paris,23,4,u,Paris_23_4,9.06,NA,37.8,a,4,b,2
EU,Paris,23,5,u,Paris_23_5,8.89,NA,14.8,b,4,c,2
EU,Paris,23,2,u,Paris_23_2,18.7,NA,NA,c,4,NA,NA
EU,Paris,23,6,u,Paris_23_6,21.1,NA,NA,d,4,NA,NA
EU,Paris,23,13,u,Paris_23_13,4.11,NA,17.3,e,4,d,2
EU,Paris,25,4,u,Paris_25_4,8.68,NA,14.6,f,4,e,2
EU,Paris,25,6,u,Paris_25_6,17.1,NA,NA,g,4,NA,NA
EU,Paris,25,15,u,Paris_25_15,36.6,NA,NA,h,4,NA,NA
EU,Paris,25,10,u,Paris_25_10,16.3,NA,NA,a,5,NA,NA
EU,Paris,25,3,u,Paris_25_3,12.1,NA,NA,b,5,NA,NA
EU,Paris,25,13,u,Paris_25_13,15.8,NA,NA,c,5,NA,NA
EU,Paris,25,1,u,Paris_25_1,15.5,NA,NA,d,5,NA,NA
EU,Paris,25,5,u,Paris_25_5,16.2,NA,NA,e,5,NA,NA
EU,Paris,25,12,u,Paris_25_12,11.6,NA,NA,f,5,NA,NA
EU,Paris,25,2,u,Paris_25_2,10.3,NA,NA,g,5,NA,NA
EU,Paris,39,1,u,Paris_39_1,19.5,NA,NA,h,5,NA,NA
EU,Paris,39,2,u,Paris_39_2,12.4,NA,NA,a,6,NA,NA
EU,Paris,39,19,u,Paris_39_19,7.31,NA,33,b,6,f,2
EU,Paris,39,7,u,Paris_39_7,9.84,NA,0,c,6,g,2
EU,Paris,39,15,u,Paris_39_15,10.6,NA,NA,d,6,NA,NA
EU,Paris,39,3,u,Paris_39_3,9.31,NA,0,e,6,h,2
EU,Paris,39,6,u,Paris_39_6,26.2,NA,NA,f,6,NA,NA
EU,Paris,39,5,u,Paris_39_5,12.2,NA,NA,g,6,NA,NA
EU,Paris,39,4,u,Paris_39_4,17.3,NA,NA,h,6,NA,NA
EU,Paris,6,1,r,Paris_6_1,3.68,NA,34.4,a,7,a,3
EU,Paris,6,5,r,Paris_6_5,2.17,NA,0,b,7,b,3
EU,Paris,6,3,r,Paris_6_3,1.04,NA,0,c,7,c,3
EU,Paris,6,7,r,Paris_6_7,2.96,NA,0,d,7,d,3
EU,Paris,6,2,r,Paris_6_2,2.99,NA,2.46,e,7,e,3
EU,Paris,6,4,r,Paris_6_4,13.7,NA,NA,f,7,NA,NA
EU,Paris,6,6,r,Paris_6_6,8.34,NA,0,g,7,f,3
EU,Paris,6,8,r,Paris_6_8,28.3,NA,NA,h,7,NA,NA
EU,Paris,6,15,r,Paris_6_15,7.72,NA,0,a,8,g,3
EU,Paris,6,10,r,Paris_6_10,2.11,NA,6.34,b,8,h,3
EU,Paris,8,4,r,Paris_8_4,0,NA,0,c,8,a,4
EU,Paris,8,6,r,Paris_8_6,1.07,NA,NA,d,8,NA,NA
EU,Paris,8,15,r,Paris_8_15,7.55,NA,4.44,e,8,b,4
EU,Paris,8,8,r,Paris_8_8,1.55,NA,18.5,f,8,c,4
EU,Paris,8,3,r,Paris_8_3,4.99,NA,5.54,g,8,d,4
EU,Paris,8,10,r,Paris_8_10,16.5,NA,NA,h,8,NA,NA
EU,Paris,8,9,r,Paris_8_9,7.22,NA,0,a,9,e,4
EU,Paris,8,16,r,Paris_8_16,2.2,NA,2.2,b,9,f,4
EU,Paris,8,13,r,Paris_8_13,0,NA,4.68,c,9,g,4
EU,Paris,13,20,r,Paris_13_20,2.19,NA,0,d,9,h,4
EU,Paris,13,15,r,Paris_13_15,7.46,NA,37.2,e,9,a,5
EU,Paris,13,13,r,Paris_13_13,0,NA,20.4,f,9,b,5
EU,Paris,13,16,r,Paris_13_16,20,NA,NA,g,9,NA,NA
EU,Paris,13,18,r,Paris_13_18,10.2,NA,NA,h,9,NA,NA
EU,Paris,13,11,r,Paris_13_11,13,NA,NA,a,10,NA,NA
EU,Paris,13,9,r,Paris_13_9,25.7,NA,NA,b,10,NA,NA
EU,Paris,13,2,r,Paris_13_2,3.22,NA,40,c,10,c,5
EU,Paris,13,3,r,Paris_13_3,17,NA,NA,d,10,NA,NA
EU,Paris,13,1,r,Paris_13_1,18.1,NA,NA,e,10,NA,NA
EU,Paris,11,18,r,Paris_11_18,6.3,NA,18.4,f,10,d,5
EU,Paris,11,19,r,Paris_11_19,18,NA,NA,g,10,NA,NA
EU,Paris,11,16,r,Paris_11_16,22.5,NA,NA,h,10,NA,NA
EU,Paris,11,14,r,Paris_11_14,12.3,NA,NA,a,11,NA,NA
EU,Paris,11,10,r,Paris_11_10,7.75,NA,5.88,b,11,e,5
EU,Paris,11,12,r,Paris_11_12,1.54,NA,11.9,c,11,f,5
EU,Paris,11,8,r,Paris_11_8,2.83,NA,12.2,d,11,g,5
EU,Paris,11,9,r,Paris_11_9,3.5,NA,15.4,e,11,h,5
EU,Paris,11,7,r,Paris_11_7,1.08,NA,25.8,f,11,a,6
EU,Paris,11,6,r,Paris_11_6,18.6,NA,NA,g,11,NA,NA
EU,Paris,15,2,r,Paris_15_2,7.87,NA,7.5,h,11,b,6
EU,Paris,15,3,r,Paris_15_3,5.56,NA,2.72,a,12,c,6
EU,Paris,15,5,r,Paris_15_5,11.4,NA,NA,b,12,NA,NA
EU,Paris,15,8,r,Paris_15_8,7.69,NA,0,c,12,d,6
EU,Paris,15,9,r,Paris_15_9,9.54,NA,0,d,12,e,6
EU,Paris,15,11,r,Paris_15_11,3.88,NA,7.98,e,12,f,6
EU,Paris,15,12,r,Paris_15_12,3.91,NA,0,f,12,g,6
EU,Paris,15,13,r,Paris_15_13,10.4,NA,NA,g,12,NA,NA
EU,Paris,15,14,r,Paris_15_14,18.9,NA,NA,h,12,NA,NA
EU,Paris,23,19,u,Paris_23_19,NA,NA,52.8,NA,NA,a,2
SAM,Punta_Arenas,1,1,u,Punta_Arenas_1_1,NA,NA,39.6,NA,NA,a,1
SAM,Punta_Arenas,1,2,u,Punta_Arenas_1_2,NA,NA,24.2,NA,NA,b,1
SAM,Punta_Arenas,1,5,u,Punta_Arenas_1_5,NA,NA,5.7,NA,NA,c,1
SAM,Punta_Arenas,1,6,u,Punta_Arenas_1_6,NA,NA,59.6,NA,NA,d,1
SAM,Punta_Arenas,2,3,u,Punta_Arenas_2_3,NA,NA,27.2,NA,NA,e,1
SAM,Punta_Arenas,1,9,u,Punta_Arenas_1_9,NA,NA,7.38,NA,NA,f,1
SAM,Punta_Arenas,1,11,u,Punta_Arenas_1_11,NA,NA,39.8,NA,NA,g,1
SAM,Punta_Arenas,1,12,u,Punta_Arenas_1_12,NA,NA,8.08,NA,NA,h,1
SAM,Punta_Arenas,1,15,u,Punta_Arenas_1_15,NA,NA,4.16,NA,NA,a,2
SAM,Punta_Arenas,1,19,u,Punta_Arenas_1_19,NA,NA,4.28,NA,NA,b,2
SAM,Punta_Arenas,1,20,u,Punta_Arenas_1_20,NA,NA,141,NA,NA,c,2
SAM,Punta_Arenas,2,2,u,Punta_Arenas_2_2,NA,NA,87.2,NA,NA,d,2
SAM,Punta_Arenas,2,4,u,Punta_Arenas_2_4,NA,NA,162,NA,NA,e,2
SAM,Punta_Arenas,2,5,u,Punta_Arenas_2_5,NA,NA,22.8,NA,NA,f,2
SAM,Punta_Arenas,2,7,u,Punta_Arenas_2_7,NA,NA,8.1,NA,NA,g,2
SAM,Punta_Arenas,2,9,u,Punta_Arenas_2_9,NA,NA,31,NA,NA,h,2
SAM,Punta_Arenas,2,13,u,Punta_Arenas_2_13,NA,NA,8.38,NA,NA,a,3
SAM,Punta_Arenas,2,15,u,Punta_Arenas_2_15,NA,NA,28,NA,NA,b,3
SAM,Punta_Arenas,2,19,u,Punta_Arenas_2_19,NA,NA,12.6,NA,NA,c,3
SAM,Punta_Arenas,3,3,u,Punta_Arenas_3_3,NA,NA,64,NA,NA,d,3
SAM,Punta_Arenas,3,4,u,Punta_Arenas_3_4,NA,NA,74.8,NA,NA,e,3
SAM,Punta_Arenas,3,5,u,Punta_Arenas_3_5,NA,NA,72.8,NA,NA,f,3
SAM,Punta_Arenas,3,6,u,Punta_Arenas_3_6,NA,NA,0,NA,NA,g,3
SAM,Punta_Arenas,3,8,u,Punta_Arenas_3_8,NA,NA,0,NA,NA,h,3
SAM,Punta_Arenas,3,11,u,Punta_Arenas_3_11,NA,NA,24.8,NA,NA,a,4
SAM,Punta_Arenas,3,16,u,Punta_Arenas_3_16,NA,NA,19.2,NA,NA,b,4
SAM,Punta_Arenas,3,17,u,Punta_Arenas_3_17,NA,NA,25.2,NA,NA,c,4
SAM,Punta_Arenas,3,18,u,Punta_Arenas_3_18,NA,NA,17.7,NA,NA,d,4
SAM,Punta_Arenas,3,19,u,Punta_Arenas_3_19,NA,NA,5.92,NA,NA,e,4
SAM,Punta_Arenas,4,4,u,Punta_Arenas_4_4,NA,NA,86.4,NA,NA,f,4
SAM,Punta_Arenas,4,6,u,Punta_Arenas_4_6,NA,NA,9.84,NA,NA,g,4
SAM,Punta_Arenas,4,8,u,Punta_Arenas_4_8,NA,NA,14.6,NA,NA,h,4
SAM,Punta_Arenas,4,10,u,Punta_Arenas_4_10,NA,NA,16.8,NA,NA,a,5
SAM,Punta_Arenas,4,11,u,Punta_Arenas_4_11,NA,NA,33.2,NA,NA,b,5
SAM,Punta_Arenas,4,13,u,Punta_Arenas_4_13,NA,NA,8.34,NA,NA,c,5
SAM,Punta_Arenas,4,14,u,Punta_Arenas_4_14,NA,NA,9.7,NA,NA,d,5
SAM,Punta_Arenas,4,16,u,Punta_Arenas_4_16,NA,NA,54.6,NA,NA,e,5
SAM,Punta_Arenas,4,18,u,Punta_Arenas_4_18,NA,NA,30.6,NA,NA,f,5
SAM,Punta_Arenas,5,1,u,Punta_Arenas_5_1,NA,NA,19.3,NA,NA,g,5
SAM,Punta_Arenas,5,2,u,Punta_Arenas_5_2,NA,NA,14.9,NA,NA,h,5
SAM,Punta_Arenas,5,3,u,Punta_Arenas_5_3,NA,NA,14.2,NA,NA,a,6
SAM,Punta_Arenas,5,5,u,Punta_Arenas_5_5,NA,NA,30.2,NA,NA,b,6
SAM,Punta_Arenas,5,6,u,Punta_Arenas_5_6,NA,NA,9.52,NA,NA,c,6
SAM,Punta_Arenas,5,8,u,Punta_Arenas_5_8,NA,NA,18.9,NA,NA,d,6
SAM,Punta_Arenas,5,16,u,Punta_Arenas_5_16,NA,NA,98.2,NA,NA,e,6
SAM,Punta_Arenas,5,17,u,Punta_Arenas_5_17,NA,NA,36.6,NA,NA,f,6
SAM,Punta_Arenas,5,18,u,Punta_Arenas_5_18,NA,NA,0,NA,NA,g,6
SAM,Punta_Arenas,5,20,u,Punta_Arenas_5_20,NA,NA,14.9,NA,NA,h,6
SAM,Punta_Arenas,20,2,r,Punta_Arenas_20_2,NA,NA,29,NA,NA,a,7
SAM,Punta_Arenas,20,3,r,Punta_Arenas_20_3,NA,NA,6.16,NA,NA,b,7
SAM,Punta_Arenas,20,6,r,Punta_Arenas_20_6,NA,NA,36.6,NA,NA,c,7
SAM,Punta_Arenas,20,7,r,Punta_Arenas_20_7,NA,NA,8.2,NA,NA,d,7
SAM,Punta_Arenas,20,9,r,Punta_Arenas_20_9,NA,NA,2,NA,NA,e,7
SAM,Punta_Arenas,20,11,r,Punta_Arenas_20_11,NA,NA,0,NA,NA,f,7
SAM,Punta_Arenas,20,15,r,Punta_Arenas_20_15,NA,NA,9.88,NA,NA,g,7
SAM,Punta_Arenas,20,16,r,Punta_Arenas_20_16,NA,NA,9.54,NA,NA,h,7
SAM,Punta_Arenas,20,18,r,Punta_Arenas_20_18,NA,NA,49,NA,NA,a,8
SAM,Punta_Arenas,20,19,r,Punta_Arenas_20_19,NA,NA,37.6,NA,NA,b,8
SAM,Punta_Arenas,21,3,r,Punta_Arenas_21_3,NA,NA,7.08,NA,NA,c,8
SAM,Punta_Arenas,21,5,r,Punta_Arenas_21_5,NA,NA,17.6,NA,NA,d,8
SAM,Punta_Arenas,21,6,r,Punta_Arenas_21_6,NA,NA,8.56,NA,NA,e,8
SAM,Punta_Arenas,21,8,r,Punta_Arenas_21_8,NA,NA,0,NA,NA,f,8
SAM,Punta_Arenas,21,9,r,Punta_Arenas_21_9,NA,NA,24.8,NA,NA,g,8
SAM,Punta_Arenas,21,10,r,Punta_Arenas_21_10,NA,NA,4.82,NA,NA,h,8
SAM,Punta_Arenas,21,15,r,Punta_Arenas_21_15,NA,NA,25.2,NA,NA,a,9
SAM,Punta_Arenas,21,16,r,Punta_Arenas_21_16,NA,NA,104,NA,NA,b,9
SAM,Punta_Arenas,21,19,r,Punta_Arenas_21_19,NA,NA,12.2,NA,NA,c,9
SAM,Punta_Arenas,22,20,r,Punta_Arenas_22_20,NA,NA,8.2,NA,NA,d,9
SAM,Punta_Arenas,22,14,r,Punta_Arenas_22_14,NA,NA,18.6,NA,NA,e,9
SAM,Punta_Arenas,22,12,r,Punta_Arenas_22_12,NA,NA,19.2,NA,NA,f,9
SAM,Punta_Arenas,22,11,r,Punta_Arenas_22_11,NA,NA,16.1,NA,NA,g,9
SAM,Punta_Arenas,22,10,r,Punta_Arenas_22_10,NA,NA,0,NA,NA,h,9
SAM,Punta_Arenas,22,9,r,Punta_Arenas_22_9,NA,NA,11.9,NA,NA,a,10
SAM,Punta_Arenas,22,7,r,Punta_Arenas_22_7,NA,NA,0,NA,NA,b,10
SAM,Punta_Arenas,22,6,r,Punta_Arenas_22_6,NA,NA,20.4,NA,NA,c,10
SAM,Punta_Arenas,22,8,r,Punta_Arenas_22_8,NA,NA,13.1,NA,NA,d,10
SAM,Punta_Arenas,23,20,r,Punta_Arenas_23_20,NA,NA,60.2,NA,NA,e,10
SAM,Punta_Arenas,23,19,r,Punta_Arenas_23_19,NA,NA,8.94,NA,NA,f,10
SAM,Punta_Arenas,23,13,r,Punta_Arenas_23_13,NA,NA,13.8,NA,NA,g,10
SAM,Punta_Arenas,23,12,r,Punta_Arenas_23_12,NA,NA,9.4,NA,NA,h,10
SAM,Punta_Arenas,23,11,r,Punta_Arenas_23_11,NA,NA,16.6,NA,NA,a,11
SAM,Punta_Arenas,23,8,r,Punta_Arenas_23_8,NA,NA,3.8,NA,NA,b,11
SAM,Punta_Arenas,23,5,r,Punta_Arenas_23_5,NA,NA,0,NA,NA,c,11
SAM,Punta_Arenas,23,4,r,Punta_Arenas_23_4,NA,NA,3.7,NA,NA,d,11
SAM,Punta_Arenas,23,3,r,Punta_Arenas_23_3,NA,NA,22.8,NA,NA,e,11
SAM,Punta_Arenas,23,1,r,Punta_Arenas_23_1,NA,NA,53.6,NA,NA,f,11
SAM,Punta_Arenas,24,2,r,Punta_Arenas_24_2,NA,NA,5.42,NA,NA,g,11
SAM,Punta_Arenas,24,3,r,Punta_Arenas_24_3,NA,NA,17.3,NA,NA,h,11
SAM,Punta_Arenas,24,6,r,Punta_Arenas_24_6,NA,NA,11.4,NA,NA,a,12
SAM,Punta_Arenas,24,7,r,Punta_Arenas_24_7,NA,NA,7.12,NA,NA,b,12
SAM,Punta_Arenas,24,8,r,Punta_Arenas_24_8,NA,NA,10.6,NA,NA,c,12
SAM,Punta_Arenas,24,11,r,Punta_Arenas_24_11,NA,NA,3.24,NA,NA,d,12
SAM,Punta_Arenas,24,13,r,Punta_Arenas_24_13,NA,NA,7.6,NA,NA,e,12
SAM,Punta_Arenas,24,14,r,Punta_Arenas_24_14,NA,NA,0,NA,NA,f,12
SAM,Punta_Arenas,24,18,r,Punta_Arenas_24_18,NA,NA,44.8,NA,NA,g,12
SAM,Punta_Arenas,24,20,r,Punta_Arenas_24_20,NA,NA,12.7,NA,NA,h,12
SAM,Quito,1,8,r,Quito_1_8,NA,NA,0,NA,NA,a,7
SAM,Quito,1,13,r,Quito_1_13,NA,NA,2.56,NA,NA,b,7
SAM,Quito,1,9,r,Quito_1_9,NA,NA,6.92,NA,NA,c,7
SAM,Quito,1,18,r,Quito_1_18,NA,NA,23.2,NA,NA,d,7
SAM,Quito,1,12,r,Quito_1_12,NA,NA,11.6,NA,NA,e,7
SAM,Quito,2,2,r,Quito_2_2,NA,NA,7.46,NA,NA,f,7
SAM,Quito,2,15,r,Quito_2_15,NA,NA,6.36,NA,NA,g,7
SAM,Quito,2,19,r,Quito_2_19,NA,NA,22.2,NA,NA,h,7
SAM,Quito,2,17,r,Quito_2_17,NA,NA,11.9,NA,NA,a,8
SAM,Quito,2,10,r,Quito_2_10,NA,NA,3.52,NA,NA,b,8
SAM,Quito,3,19,r,Quito_3_19,NA,NA,10.8,NA,NA,c,8
SAM,Quito,3,2,r,Quito_3_2,NA,NA,93.6,NA,NA,d,8
SAM,Quito,3,15,r,Quito_3_15,NA,NA,89.4,NA,NA,e,8
SAM,Quito,3,9,r,Quito_3_9,NA,NA,154,NA,NA,f,8
SAM,Quito,3,11,r,Quito_3_11,NA,NA,28.4,NA,NA,g,8
SAM,Quito,4,9,r,Quito_4_9,NA,NA,34.2,NA,NA,h,8
SAM,Quito,4,6,r,Quito_4_6,NA,NA,5.36,NA,NA,a,9
SAM,Quito,4,8,r,Quito_4_8,NA,NA,10.7,NA,NA,b,9
SAM,Quito,4,2,r,Quito_4_2,NA,NA,18.6,NA,NA,c,9
SAM,Quito,4,5,r,Quito_4_5,NA,NA,7.58,NA,NA,d,9
