city,seed,tp_scaled_r,nSites_r,nSites_u,tp_diff,betaLog_Dist,pvalLog_Dist,betaLog_fromGlobalModel,sig
Medellin,68,0.019026236009003522,230969,224317,-6.327282342655227e-5,-3.45,0,-1.527,Significantly negative
Medellin,69,0.019070237248988778,231107,224021,-1.739792387255891e-4,-3.45,0,-1.527,Significantly negative
Medellin,7,0.01903820607463272,230704,225998,-4.9876938308046626e-5,-3.45,0,-1.527,Significantly negative
Medellin,70,0.01905002577203524,229665,228009,-1.2459265148514337e-4,-3.45,0,-1.527,Significantly negative
Medellin,71,0.018876290171438118,227920,229868,2.2608091462114274e-4,-3.45,0,-1.527,Significantly negative
Medellin,72,0.018932035194550716,229160,228661,2.3774647134770094e-4,-3.45,0,-1.527,Significantly negative
Medellin,73,0.01897508311408066,230198,227205,1.6918473528003755e-4,-3.45,0,-1.527,Significantly negative
Medellin,74,0.018856882769724557,226996,230213,2.437351986671922e-4,-3.45,0,-1.527,Significantly negative
Medellin,75,0.01886839054723491,230270,226844,3.729091036839549e-4,-3.45,0,-1.527,Significantly negative
Medellin,76,0.018993144004499547,230327,226673,3.750682454258317e-5,-3.45,0,-1.527,Significantly negative
Medellin,77,0.018890726086936212,227763,229832,1.7680727769003174e-4,-3.45,0,-1.527,Significantly negative
Medellin,78,0.01896985626327306,227890,229846,6.574001781951833e-5,-3.45,0,-1.527,Significantly negative
Medellin,79,0.01903962677361895,230978,224770,-1.2342533839969708e-4,-3.45,0,-1.527,Significantly negative
Medellin,8,0.019066910059824745,231462,222749,-2.784706558328562e-4,-3.45,0,-1.527,Significantly negative
Medellin,80,0.019111290376821886,229252,228713,-1.500264561056161e-4,-3.45,0,-1.527,Significantly negative
Medellin,81,0.018895192615488193,228531,229308,1.842715186131487e-4,-3.45,0,-1.527,Significantly negative
Medellin,82,0.019080482310830062,228828,228982,-1.381098179623376e-4,-3.45,0,-1.527,Significantly negative
Medellin,83,0.019092388273593372,229540,228220,-2.056009939443472e-4,-3.45,0,-1.527,Significantly negative
Medellin,84,0.018926994798838352,228526,229360,1.0934522430621277e-4,-3.45,0,-1.527,Significantly negative
Medellin,85,0.019028219227472706,228680,229161,-6.022793604016849e-5,-3.45,0,-1.527,Significantly negative
Medellin,86,0.019044167236574,229459,228216,-1.0828387365975287e-4,-3.45,0,-1.527,Significantly negative
Medellin,87,0.018986838336766204,230239,226962,-4.0319266137914256e-5,-3.45,0,-1.527,Significantly negative
Medellin,88,0.018930462323629316,229616,227962,1.1964131702408079e-4,-3.45,0,-1.527,Significantly negative
Medellin,89,0.019030439508097706,227271,230008,-4.9729109363658847e-5,-3.45,0,-1.527,Significantly negative
Medellin,9,0.018902408266737353,229453,228192,2.2438088124951752e-4,-3.45,0,-1.527,Significantly negative
Medellin,90,0.018988634087231088,230113,227161,1.187878361019086e-4,-3.45,0,-1.527,Significantly negative
Medellin,91,0.01902880203478533,230414,226325,-1.6702666982972014e-4,-3.45,0,-1.527,Significantly negative
Medellin,92,0.01908509988804045,231026,224619,-2.3435544467160715e-4,-3.45,0,-1.527,Significantly negative
Medellin,93,0.019055509778625822,231335,223164,-1.81504473433073e-4,-3.45,0,-1.527,Significantly negative
Medellin,94,0.018930649198059937,228235,229554,9.089041089235805e-5,-3.45,0,-1.527,Significantly negative
Medellin,95,0.018953764777504926,230367,226690,1.0140231307599265e-4,-3.45,0,-1.527,Significantly negative
Medellin,96,0.018993294429329444,227836,229733,7.932644014341586e-5,-3.45,0,-1.527,Significantly negative
Medellin,97,0.018919090761245698,230075,227486,2.5033620770649814e-4,-3.45,0,-1.527,Significantly negative
Medellin,98,0.01904936339051972,230127,227074,-5.5626699507201754e-5,-3.45,0,-1.527,Significantly negative
Medellin,99,0.019017028595861022,230545,226457,1.986070255294986e-5,-3.45,0,-1.527,Significantly negative
Melbourne,1,0.018688647069652623,228385,227338,-1.202511236211845e-5,1.33,0,0.183,Significantly positive
Melbourne,10,0.018701139905180134,228059,227737,-2.294881921200212e-5,1.33,0,0.183,Significantly positive
Melbourne,100,0.018749091749950045,227705,228118,-8.717898664431165e-5,1.33,0,0.183,Significantly positive
Melbourne,11,0.018600929097774457,227788,227979,1.1135890499520615e-4,1.33,0,0.183,Significantly positive
Melbourne,12,0.018761763525401348,226760,228728,-1.5950869120771524e-4,1.33,0,0.183,Significantly positive
Melbourne,13,0.018832786877374937,224308,229851,-2.500990429289106e-4,1.33,0,0.183,Significantly positive
Melbourne,14,0.01883039254491599,227612,228243,-2.9257375234998176e-4,1.33,0,0.183,Significantly positive
Melbourne,15,0.018531093207837246,227690,228017,3.014642185754472e-4,1.33,0,0.183,Significantly positive
Melbourne,16,0.018753817598825707,228807,226614,-2.3542913495337714e-4,1.33,0,0.183,Significantly positive
Melbourne,17,0.01861484260748982,227248,228372,1.1822064012393177e-4,1.33,0,0.183,Significantly positive
Melbourne,18,0.01861123339784999,225311,229532,1.0320237795073336e-4,1.33,0,0.183,Significantly positive
Melbourne,19,0.018717328519388027,224281,229883,-8.393337884704533e-5,1.33,0,0.183,Significantly positive
Melbourne,2,0.018855711897447943,228071,227861,-3.7297007355063805e-4,1.33,0,0.183,Significantly positive
Melbourne,20,0.0185499847601122,223880,230046,2.275796802304053e-4,1.33,0,0.183,Significantly positive
Melbourne,21,0.01877056252817849,228624,227053,-2.1015723978442397e-4,1.33,0,0.183,Significantly positive
Melbourne,22,0.018765164682303416,225656,229281,-2.0194312978596973e-4,1.33,0,0.183,Significantly positive
Melbourne,23,0.018935337826985622,226536,228934,-4.665339797479441e-4,1.33,0,0.183,Significantly positive
Melbourne,24,0.018766332013299573,227353,228405,-1.6736859213931435e-4,1.33,0,0.183,Significantly positive
Melbourne,25,0.018670283605471898,225591,229358,9.768932050971055e-5,1.33,0,0.183,Significantly positive
Melbourne,26,0.018668040233504386,228256,227473,8.068760432431571e-5,1.33,0,0.183,Significantly positive
Melbourne,27,0.018716047766003822,228685,226873,-1.9688066161285128e-5,1.33,0,0.183,Significantly positive
Melbourne,28,0.0184864336200404,226407,228984,3.7229563687305595e-4,1.33,0,0.183,Significantly positive
Melbourne,29,0.01867096957557209,224291,229924,-7.085797611115774e-5,1.33,0,0.183,Significantly positive
Melbourne,3,0.018813406168572036,227372,228410,-2.4014841097867376e-4,1.33,0,0.183,Significantly positive
Melbourne,30,0.01867323680120337,225371,229467,1.2323956202844183e-5,1.33,0,0.183,Significantly positive
Melbourne,31,0.018676813162258433,228138,227520,9.587333205271498e-5,1.33,0,0.183,Significantly positive
Melbourne,32,0.01857213597187079,227780,227974,1.9328163628465345e-4,1.33,0,0.183,Significantly positive
Melbourne,33,0.01866953802460275,228572,226936,2.907146970988761e-5,1.33,0,0.183,Significantly positive
Melbourne,34,0.018695172631509487,225547,229366,-1.7017913212284685e-5,1.33,0,0.183,Significantly positive
Melbourne,35,0.01880612373407542,224733,229729,-1.760121297585196e-4,1.33,0,0.183,Significantly positive
Melbourne,36,0.01871721489768432,223790,230066,-1.0310348989290077e-4,1.33,0,0.183,Significantly positive
Melbourne,37,0.018694256069505553,225200,229561,-3.849803905655105e-5,1.33,0,0.183,Significantly positive
Melbourne,38,0.01896391818739314,223961,230057,-4.756278831447372e-4,1.33,0,0.183,Significantly positive
Melbourne,39,0.018586244150403365,224071,229820,8.691907443719032e-5,1.33,0,0.183,Significantly positive
Melbourne,4,0.018510369180240228,227539,228264,3.5834618420993794e-4,1.33,0,0.183,Significantly positive
Melbourne,40,0.01839130793606123,227690,228042,5.849402196629987e-4,1.33,0,0.183,Significantly positive
Melbourne,41,0.018847314108421866,227606,227952,-4.0258201533193913e-4,1.33,0,0.183,Significantly positive
Melbourne,42,0.018850352359587663,228142,227617,-2.7965569113773403e-4,1.33,0,0.183,Significantly positive
Melbourne,43,0.018616311134121346,228012,227735,8.055478213262954e-5,1.33,0,0.183,Significantly positive
Melbourne,44,0.018715564299537992,226063,229016,-1.0337643514963385e-4,1.33,0,0.183,Significantly positive
Melbourne,45,0.01865574540557624,226713,228751,-4.4765659258403506e-5,1.33,0,0.183,Significantly positive
Melbourne,46,0.018576488772491018,229512,225286,2.2603257853128986e-4,1.33,0,0.183,Significantly positive
Melbourne,47,0.01870337653190259,227309,228339,2.9700609926949784e-6,1.33,0,0.183,Significantly positive
Melbourne,48,0.018736397725436546,229776,224520,-1.718090580474091e-4,1.33,0,0.183,Significantly positive
Melbourne,49,0.01858259133302137,227815,228111,2.44853778802602e-4,1.33,0,0.183,Significantly positive
Melbourne,5,0.01870562055347453,226812,228722,-5.6581748127736836e-5,1.33,0,0.183,Significantly positive
Melbourne,50,0.018686026234729102,228180,227602,1.0891287797125393e-5,1.33,0,0.183,Significantly positive
Melbourne,51,0.018695291964398005,228187,227506,-4.653019056905655e-5,1.33,0,0.183,Significantly positive
Melbourne,52,0.0186713324345432,228209,227709,2.111750867235529e-6,1.33,0,0.183,Significantly positive
Melbourne,53,0.01868201170278079,228751,226772,-5.785762184431706e-5,1.33,0,0.183,Significantly positive
Melbourne,54,0.018486401177154027,227964,227880,3.073392885813153e-4,1.33,0,0.183,Significantly positive
Melbourne,55,0.018822269241622083,226513,228887,-2.9873280985741324e-4,1.33,0,0.183,Significantly positive
Melbourne,56,0.018611619551743355,228941,226584,1.459538012923943e-4,1.33,0,0.183,Significantly positive
Melbourne,57,0.018766410498700103,228210,227410,-2.581746878073561e-4,1.33,0,0.183,Significantly positive
Melbourne,58,0.018773109933313503,228074,227698,-2.518062121724604e-4,1.33,0,0.183,Significantly positive
Melbourne,59,0.01864324945922851,226882,228767,8.877622456904266e-5,1.33,0,0.183,Significantly positive
Melbourne,6,0.018713796279419725,226206,229017,-1.1380921541347816e-4,1.33,0,0.183,Significantly positive
Melbourne,60,0.018760616271429553,226931,228589,-1.4595748562795663e-4,1.33,0,0.183,Significantly positive
Melbourne,61,0.018848332233758685,228936,226451,-0.00040195636134655183,1.33,0,0.183,Significantly positive
Melbourne,62,0.018640612309213905,227296,228411,3.385795996082436e-5,1.33,0,0.183,Significantly positive
Melbourne,63,0.01874070741408828,228794,226893,-1.0679498905647247e-4,1.33,0,0.183,Significantly positive
Melbourne,64,0.018891188059337122,228028,227731,-4.054402571026655e-4,1.33,0,0.183,Significantly positive
Melbourne,65,0.01863261559273479,228440,227319,7.444675184694466e-5,1.33,0,0.183,Significantly positive
Melbourne,66,0.018676447682929344,226233,229022,4.94656964298186e-5,1.33,0,0.183,Significantly positive
Melbourne,67,0.018784454696614192,227696,227976,-2.1674407103531787e-4,1.33,0,0.183,Significantly positive
Melbourne,68,0.01862360756849082,229546,225199,-3.508667771469354e-5,1.33,0,0.183,Significantly positive
Melbourne,69,0.018403223898515706,226964,228760,5.815522394391204e-4,1.33,0,0.183,Significantly positive
Melbourne,7,0.018601905306686366,228579,227093,1.427619444871707e-4,1.33,0,0.183,Significantly positive
Melbourne,70,0.018807588928925457,226398,228952,-1.9051771628759984e-4,1.33,0,0.183,Significantly positive
Melbourne,71,0.01857843492871812,227587,228324,1.566275610749325e-4,1.33,0,0.183,Significantly positive
Melbourne,72,0.01888455741119757,227896,227898,-4.0080817968597346e-4,1.33,0,0.183,Significantly positive
Melbourne,73,0.018655393353570297,228218,227610,7.428284545502387e-5,1.33,0,0.183,Significantly positive
Melbourne,74,0.018777136133628056,228772,226724,-2.2665627661194732e-4,1.33,0,0.183,Significantly positive
Melbourne,75,0.01876292386500422,228358,227430,-1.5253643645140105e-4,1.33,0,0.183,Significantly positive
Melbourne,76,0.018884070264450444,226997,228767,-3.1554493879861617e-4,1.33,0,0.183,Significantly positive
Melbourne,77,0.01873129788140862,228545,226910,-7.42348283795137e-5,1.33,0,0.183,Significantly positive
Melbourne,78,0.01879637011571847,223705,230157,-1.718115041928342e-4,1.33,0,0.183,Significantly positive
Melbourne,79,0.018689339622654323,228395,227335,4.233984271160424e-6,1.33,0,0.183,Significantly positive
Melbourne,8,0.018443013217222467,224469,229927,3.521015807671085e-4,1.33,0,0.183,Significantly positive
Melbourne,80,0.018772624687636255,222916,230378,-1.9749040022727996e-4,1.33,0,0.183,Significantly positive
Melbourne,81,0.018630617890191936,227439,228360,-2.4241108245913467e-5,1.33,0,0.183,Significantly positive
Melbourne,82,0.01875815679119191,222442,230394,-1.4942726268173112e-4,1.33,0,0.183,Significantly positive
Melbourne,83,0.018567526934742316,227411,228297,1.7882062635148424e-4,1.33,0,0.183,Significantly positive
Melbourne,84,0.01868554359776861,228573,227027,1.243944746116138e-6,1.33,0,0.183,Significantly positive
Melbourne,85,0.01888432994321834,228068,227460,-4.3467550694097426e-4,1.33,0,0.183,Significantly positive
Melbourne,86,0.018796784364756722,228000,227730,-2.2724522076099027e-4,1.33,0,0.183,Significantly positive
Melbourne,87,0.018782580485376617,226649,228885,-2.400183940872748e-4,1.33,0,0.183,Significantly positive
Melbourne,88,0.018745819651190154,228883,226671,-1.4056813423580367e-4,1.33,0,0.183,Significantly positive
Melbourne,89,0.018853962684138564,226917,228690,-2.462801885334577e-4,1.33,0,0.183,Significantly positive
Melbourne,9,0.01888740755121832,227207,228441,-3.9299028174898457e-4,1.33,0,0.183,Significantly positive
Melbourne,90,0.018692073429692285,228806,226841,-2.468060761945043e-5,1.33,0,0.183,Significantly positive
Melbourne,91,0.01870300544594113,225243,229643,-4.132888279390415e-5,1.33,0,0.183,Significantly positive
Melbourne,92,0.018740271546183147,228798,226776,-1.908187502526297e-4,1.33,0,0.183,Significantly positive
Melbourne,93,0.01886401602130854,228781,226670,-3.633283369614479e-4,1.33,0,0.183,Significantly positive
Melbourne,94,0.01886130403387369,228016,227674,-3.568034012683928e-4,1.33,0,0.183,Significantly positive
Melbourne,95,0.018596240455263858,227949,227666,8.272258949673997e-5,1.33,0,0.183,Significantly positive
Melbourne,96,0.018653034299208098,225398,229424,4.882949646241655e-5,1.33,0,0.183,Significantly positive
Melbourne,97,0.018573965921394903,227399,228310,1.9018786921975311e-4,1.33,0,0.183,Significantly positive
Melbourne,98,0.01869427013728947,228684,226901,2.3202302192170537e-5,1.33,0,0.183,Significantly positive
Melbourne,99,0.018729695942932036,224240,229917,-2.7423651792337495e-5,1.33,0,0.183,Significantly positive
Memphis,1,0.018587224807059887,232896,235808,-1.1918568977100155e-4,1.81,0,2.051,Significantly positive
Memphis,10,0.018456663368078795,232765,235822,6.675201310959306e-5,1.81,0,2.051,Significantly positive
Memphis,100,0.018401087667255407,232541,235876,1.3121459759746212e-4,1.81,0,2.051,Significantly positive
Memphis,11,0.01859423770763767,232928,235793,-1.2646605416428633e-4,1.81,0,2.051,Significantly positive
Memphis,12,0.018304049122185292,231876,235974,3.148934197909764e-4,1.81,0,2.051,Significantly positive
Memphis,13,0.01864019941756896,233289,235686,-1.759241250868411e-4,1.81,0,2.051,Significantly positive
Memphis,14,0.018444376264943475,232489,235854,1.0783631058641774e-4,1.81,0,2.051,Significantly positive
Memphis,15,0.0182869309790926,232271,235863,2.9858787074493395e-4,1.81,0,2.051,Significantly positive
Memphis,16,0.01856640011245538,233475,235564,-9.912743904908969e-5,1.81,0,2.051,Significantly positive
Memphis,17,0.01846049756166708,232909,235763,6.371756360082706e-5,1.81,0,2.051,Significantly positive
Memphis,18,0.01851294078091577,232463,235871,-2.2478890895599735e-5,1.81,0,2.051,Significantly positive
Memphis,19,0.018417986165291566,232652,235800,1.0074578876529197e-4,1.81,0,2.051,Significantly positive
Memphis,2,0.018543183262102997,232559,235799,-6.03091482044224e-5,1.81,0,2.051,Significantly positive
Memphis,20,0.018507714976665826,232849,235776,-2.044861553946245e-5,1.81,0,2.051,Significantly positive
Memphis,21,0.018528101552945424,232648,235828,-4.092151756600326e-5,1.81,0,2.051,Significantly positive
Memphis,22,0.01854517177514685,232593,235846,-4.666639639388029e-5,1.81,0,2.051,Significantly positive
Memphis,23,0.018424896879229418,232067,235936,1.347864427905833e-4,1.81,0,2.051,Significantly positive
Memphis,24,0.01853509033051265,232958,235764,-4.118870453019563e-5,1.81,0,2.051,Significantly positive
Memphis,25,0.0186568686616917,232794,235859,-2.0192078826007306e-4,1.81,0,2.051,Significantly positive
Memphis,26,0.018404270882792357,232776,235799,1.5534624277170617e-4,1.81,0,2.051,Significantly positive
Memphis,27,0.018646589934336415,232688,235795,-1.8556215914434376e-4,1.81,0,2.051,Significantly positive
Memphis,28,0.018611042064172745,232917,235807,-1.4230418043374715e-4,1.81,0,2.051,Significantly positive
Memphis,29,0.01841785221998968,232905,235809,1.2656650679113146e-4,1.81,0,2.051,Significantly positive
Memphis,3,0.018614614206785524,232791,235823,-1.4958545878964238e-4,1.81,0,2.051,Significantly positive
Memphis,30,0.018527984345556494,232636,235867,-1.0276704759913657e-5,1.81,0,2.051,Significantly positive
