continent,country,city,latitude_city,longitude_city,sampled_by,human_population_size,area,age,density,slope_rlm,pval_rlm,significant_rlm,freqHCN,num_populations,total_num_plants,transect_length,population,total_plants,annualAI_Mean,annualPET_Mean,DEM_Mean,GMIS_Mean,NDSI_Mean,summerLST_Mean,summerNDVI_Mean,winterLST_Mean,winterNDVI_Mean
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.6,49,969,39.17,32,20,1.152,833,33,64.812,0.705,37.992,0.367,-12.583,0.013
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.05,49,969,39.17,33,20,1.15,833,23,39.914,0.796,35.42,0.517,-13.235,0.008
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.3,49,969,39.17,34,20,1.151,833,23,65.771,0.851,36.347,0.399,-13.456,-0.017
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.75,49,969,39.17,35,20,1.148,836,18,65.541,0.808,37.013,0.378,-13.337,-0.002
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.35,49,969,39.17,36,20,1.148,836,17,85.143,0.592,39.075,0.248,NA,0.022
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.25,49,969,39.17,37,20,1.143,840,23,46.794,0.675,34.759,0.473,-13.384,0.088
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.85,49,969,39.17,38,20,1.15,837,27,51.429,0.704,35.078,0.443,-12.953,0.086
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.5,49,969,39.17,39,20,1.156,838,33,98.784,0.726,41.068,0.127,-13.719,0.004
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.15,49,969,39.17,40,20,1.16,838,35,83.457,0.533,39.322,0.232,-12.563,0.035
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.15,49,969,39.17,41,20,1.171,835,56,37.257,0.774,36.575,0.463,-12.651,-0.003
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.8,49,969,39.17,42,20,1.174,834,60,85.811,0.873,38.962,0.269,-12.788,-0.044
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.444,49,969,39.17,43,18,1.179,834,65,68.083,0.772,38.116,0.413,-12.467,0.023
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.588,49,969,39.17,44,17,1.183,835,75,87.314,0.822,39.019,0.284,-12.465,-0.003
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.684,49,969,39.17,45,19,1.184,836,68,74.486,0.834,38.188,0.354,-13.016,-0.014
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.05,49,969,39.17,46,20,1.18,837,67,21.857,0.763,33.515,0.551,-13.669,0.004
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.632,49,969,39.17,47,19,1.165,843,49,77.286,0.642,38.924,0.285,-13.673,-0.075
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.632,49,969,39.17,48,19,1.165,843,34,94.657,0.586,38.671,0.183,-13.248,-0.05
North America,Canada,Montreal,45.50169,-73.567253,Ken A. Thompson; Marc T.J. Johnson,1782844,1048.97,152,1699.614,-0.079,0.482,No,0.4,49,969,39.17,49,20,1.15,847,15,65.027,0.737,35.67,0.272,-12.28,-0.024
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.6,40,457,10.81,1,15,0.496,1582,1920,85.6,-0.396,42.431,0.133,25.266,0.119
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0,40,457,10.81,2,10,0.496,1582,1916,81.914,-0.334,42.532,0.171,24.342,0.156
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0,40,457,10.81,3,11,0.499,1578,1919,85.062,-0.299,42.345,0.199,25.667,0.206
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.9,40,457,10.81,4,10,0.499,1578,1917,68.735,-0.334,40.199,0.289,24.182,0.262
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.8,40,457,10.81,5,15,0.505,1575,1921,34.314,-0.382,35.894,0.464,21.315,0.413
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0,40,457,10.81,6,10,0.502,1583,1907,91.057,-0.343,42.778,0.143,25.688,0.116
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.6,40,457,10.81,7,10,0.506,1586,1909,29.829,-0.358,36.478,0.461,21.933,0.435
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.2,40,457,10.81,8,10,0.506,1586,1906,38.969,-0.341,36.942,0.429,22.218,0.412
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.9,40,457,10.81,9,10,0.506,1586,1909,39.148,-0.315,38.466,0.396,23.308,0.335
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.2,40,457,10.81,10,10,0.523,1579,1915,17.8,-0.312,38.476,0.363,21.459,0.347
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.4,40,457,10.81,11,10,0.503,1588,1905,38.222,-0.35,39.299,0.367,23.816,0.332
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.727,40,457,10.81,12,11,0.503,1588,1907,36.067,-0.349,40.337,0.346,24.493,0.351
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.429,40,457,10.81,13,14,0.503,1588,1907,34.581,-0.345,39.805,0.381,24.719,0.351
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.364,40,457,10.81,14,11,0.503,1588,1902,41.029,-0.359,43.162,0.295,26.002,0.29
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.1,40,457,10.81,15,10,0.533,1583,1912,13.4,-0.443,35.571,0.509,20.196,0.465
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0,40,457,10.81,16,10,0.504,1598,1917,59.257,-0.289,42.939,0.244,26.148,0.193
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.278,40,457,10.81,17,18,0.504,1598,NA,79,-0.25,43.202,0.248,25.934,0.183
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.417,40,457,10.81,18,12,0.512,1594,1907,91.694,-0.259,41.667,0.169,25.866,0.14
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.9,40,457,10.81,19,10,0.513,1601,1897,28.686,-0.385,38.916,0.389,23.083,0.375
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.4,40,457,10.81,20,10,0.508,1601,1893,29.657,-0.388,39.327,0.343,24.758,0.328
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.1,40,457,10.81,21,10,0.508,1601,1898,45.371,-0.386,39.295,0.366,23.759,0.319
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.727,40,457,10.81,22,11,0.508,1601,1918,25.838,-0.394,37.378,0.438,22.955,0.389
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.643,40,457,10.81,23,14,0.535,1586,1970,34.571,-0.393,40.79,0.304,24.562,0.31
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.9,40,457,10.81,24,10,0.535,1586,1970,21.333,-0.411,40.255,0.358,23.573,0.372
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.909,40,457,10.81,25,11,0.535,1586,1986,12.875,-0.441,42.019,0.304,23.87,0.322
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.3,40,457,10.81,26,10,0.515,1601,1944,54.941,-0.375,37.69,0.32,22.67,0.294
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.167,40,457,10.81,27,12,0.515,1601,1933,57.645,-0.381,35.702,0.401,22.014,0.342
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.583,40,457,10.81,28,12,0.527,1589,1950,76.765,-0.342,40.041,0.272,24.04,0.22
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.333,40,457,10.81,29,12,0.519,1598,1913,5.486,-0.454,34.753,0.542,22.032,0.516
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.7,40,457,10.81,30,10,0.519,1598,1928,26.919,-0.445,33.616,0.518,20.586,0.463
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.333,40,457,10.81,31,12,0.519,1598,1912,30.188,-0.425,37.225,0.461,23.849,0.365
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.3,40,457,10.81,32,10,0.511,1614,1895,16.194,-0.461,40.39,0.419,23.851,0.429
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.571,40,457,10.81,33,14,0.511,1614,1904,20.162,-0.427,35.161,0.559,21.541,0.522
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.4,40,457,10.81,34,10,0.515,1609,1920,46.235,-0.415,37.516,0.383,22.436,0.385
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.917,40,457,10.81,35,12,0.521,1599,1912,59.371,-0.405,41.577,0.329,22.54,0.321
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.727,40,457,10.81,36,11,0.522,1597,1896,13.273,-0.453,41.936,0.337,23.395,0.405
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,1,40,457,10.81,37,13,0.522,1597,1905,0,-0.417,36.164,0.517,19.439,0.504
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.667,40,457,10.81,38,15,0.507,1589,1896,32.943,-0.439,39.835,0.408,23.336,0.495
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,1,40,457,10.81,39,11,0.507,1589,1907,23.114,-0.385,41.659,0.267,24.865,0.231
North America,Mexico,Morelia,19.702692,-101.194984,Ek del-Val; Wendy Mendoza-Arroyo; Lizet Solis-Gabriel,901782,130.19,52,6926.661,0.323,0.057,No,0.3,40,457,10.81,40,10,0.491,1594,1897,87.167,-0.298,40.774,0.222,25.2,0.207
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.05,40,765,9.87,1,20,1.135,706,66,46.194,-0.443,36.606,0.507,9.649,0.315
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.15,40,765,9.87,2,20,1.135,706,61,31.382,-0.401,34.385,0.584,8.532,0.311
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,3,20,1.135,706,65,43.56,-0.427,37.023,0.455,10.231,0.276
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,4,15,1.133,706,59,40.515,-0.416,36.782,0.512,9.539,0.296
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.05,40,765,9.87,5,20,1.133,706,58,31.958,-0.405,35.539,0.549,9.056,0.344
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,6,20,1.133,706,62,37.714,-0.445,34.775,0.609,9.294,0.34
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,7,20,1.135,706,66,25.618,-0.493,34.671,0.612,9.155,0.334
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.294,40,765,9.87,8,17,1.135,706,62,18.5,-0.434,33.881,0.692,8.86,0.425
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.1,40,765,9.87,9,20,1.135,706,63,38.086,-0.378,35.584,0.538,9.351,0.327
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,10,20,1.13,707,60,16.324,-0.394,33.924,0.53,8.282,0.349
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,11,20,1.13,707,63,7.167,-0.49,31.849,0.781,8.32,0.481
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,12,20,1.133,706,64,33.543,-0.442,36.115,0.565,9.545,0.328
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.043,40,765,9.87,13,23,1.129,707,61,27.367,-0.395,36.604,0.574,NA,0.301
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.087,40,765,9.87,14,23,1.129,707,60,26.639,-0.473,35.392,0.612,8.282,0.332
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.667,40,765,9.87,15,15,1.129,707,57,15.059,-0.472,32.821,0.688,8.294,0.43
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,16,24,1.129,707,62,20.027,-0.437,35.714,0.613,8.081,0.395
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.5,40,765,9.87,17,20,1.129,707,58,5.583,-0.495,31.285,0.766,7.622,0.47
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.111,40,765,9.87,18,18,1.126,707,54,20.722,-0.459,34.622,0.616,7.67,0.407
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.15,40,765,9.87,19,20,1.126,707,58,1.111,-0.515,32.095,0.809,7.565,0.492
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,20,13,1.126,707,53,33.576,-0.404,35.868,0.601,7.714,0.375
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.062,40,765,9.87,21,16,1.126,707,57,4.457,-0.498,32.218,0.727,8.186,0.614
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.65,40,765,9.87,22,20,1.126,707,58,0,-0.484,29.638,0.651,7.691,0.431
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.1,40,765,9.87,23,20,1.123,707,52,0,-0.453,35.275,0.551,8.009,0.46
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.941,40,765,9.87,24,17,1.123,707,66,0,-0.518,30.142,0.827,6.966,0.586
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,25,20,1.12,708,53,0,-0.465,30.772,0.82,6.413,0.523
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.556,40,765,9.87,26,18,1.12,708,57,0,-0.436,31.157,0.829,6.489,0.528
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.412,40,765,9.87,27,17,1.12,708,50,0,-0.427,31.033,0.609,6.565,0.517
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0,40,765,9.87,28,20,1.12,708,53,2.057,-0.478,31.379,0.729,6.817,0.53
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.1,40,765,9.87,29,20,1.119,708,55,1.139,-0.473,31.773,0.792,6.935,0.502
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.75,40,765,9.87,30,20,1.119,708,50,0.886,-0.477,31.323,0.746,7.055,0.484
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.667,40,765,9.87,31,15,1.119,708,51,0.935,-0.456,30.829,0.708,6.457,0.53
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.4,40,765,9.87,32,20,1.119,708,52,1.686,-0.49,32.599,0.669,7.292,0.547
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.5,40,765,9.87,33,20,1.114,709,50,2.444,-0.481,33.145,0.57,7.266,0.533
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.9,40,765,9.87,34,20,1.114,709,49,1.833,-0.454,31.987,0.607,6.3,0.502
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.611,40,765,9.87,35,18,1.116,708,50,2,-0.462,34.03,0.623,6.315,0.392
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.3,40,765,9.87,36,20,1.116,708,51,3.543,-0.48,36.092,0.593,6.203,0.467
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.312,40,765,9.87,37,16,1.116,708,53,1.735,-0.509,35.326,0.53,6.86,0.461
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.25,40,765,9.87,38,20,1.113,708,50,0,-0.493,33.791,0.624,6.638,0.462
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.5,40,765,9.87,39,20,1.113,708,50,0,-0.5,36.589,0.616,6.984,0.528
Europe,Germany,Muenster,51.962126,7.624724,Anna Bucharova; Christian Lampei,314319,65.07,86,4830.475,0.467,0.001,Yes,0.2,40,765,9.87,40,20,1.116,708,58,0.091,-0.52,31.18,0.718,6.9,0.536
Europe,Germany,Munich,48.135124,11.581981,Sharon E. Zytynska; Miriam Wiesmeier,1471508,401.94,161,3661.014,0.092,0.274,No,0.05,51,1001,19.65,1,20,1.171,770,505,47.784,-0.434,36.76,0.547,1.925,0.408
Europe,Germany,Munich,48.135124,11.581981,Sharon E. Zytynska; Miriam Wiesmeier,1471508,401.94,161,3661.014,0.092,0.274,No,0.4,51,1001,19.65,2,20,1.171,770,509,22.2,-0.503,34.418,0.669,2.179,0.478
Europe,Germany,Munich,48.135124,11.581981,Sharon E. Zytynska; Miriam Wiesmeier,1471508,401.94,161,3661.014,0.092,0.274,No,0.75,51,1001,19.65,3,20,1.179,769,510,4.886,-0.52,32.914,0.674,1.624,0.602
Europe,Germany,Munich,48.135124,11.581981,Sharon E. Zytynska; Miriam Wiesmeier,1471508,401.94,161,3661.014,0.092,0.274,No,0.45,51,1001,19.65,4,20,1.178,769,507,4.371,-0.439,32.196,0.695,1.635,0.537
Europe,Germany,Munich,48.135124,11.581981,Sharon E. Zytynska; Miriam Wiesmeier,1471508,401.94,161,3661.014,0.092,0.274,No,0.65,51,1001,19.65,5,20,1.178,769,507,8.444,-0.435,29.383,0.825,1.59,0.623
Europe,Germany,Munich,48.135124,11.581981,Sharon E. Zytynska; Miriam Wiesmeier,1471508,401.94,161,3661.014,0.092,0.274,No,0.4,51,1001,19.65,6,20,1.178,769,508,33.719,-0.486,33.056,0.689,1.384,0.575
Europe,Germany,Munich,48.135124,11.581981,Sharon E. Zytynska; Miriam Wiesmeier,1471508,401.94,161,3661.014,0.092,0.274,No,0.083,51,1001,19.65,7,12,1.179,769,511,34.882,-0.486,35.702,0.614,1.426,0.5
