continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating,max_qubit,initial_vol,TE_vol,leftover,Bioruptor_label,Batch/lane,i5,i7,Date prepped,Library success,Notes,Re-PCRed,Pooled,Qubit1_ng/ul (BR),Qubit1_ng/ul (HS),Qubit2_ng/ul(HS),Qubit3_ng/ul(HS),Reprepped,Qubit4_ng/ul(HS)
SAM,Santiago,34,12,u,Santiago_34_12,13.5,NA,NA,b,3,b,3,13.5,18.52,6.48,Yes,SAN-16,2,iTru5_01_H,iTru7_103_08,,,,,,,,,,,
SAM,Santiago,34,10,u,Santiago_34_10,32.2,NA,NA,a,3,a,3,32.2,7.76,17.24,Yes,SAN-17,2,iTru5_01_A,iTru7_103_09,,,,,,,,,,,
SAM,Santiago,38,1,u,Santiago_38_1,34.8,NA,NA,a,1,a,1,34.8,7.18,17.82,Yes,SAN-18,2,iTru5_01_B,iTru7_103_09,,,,,,,,,,,
SAM,Santiago,38,10,u,Santiago_38_10,12.7,NA,NA,g,1,g,1,12.7,19.69,5.31,Yes,SAN-19,2,iTru5_01_C,iTru7_103_09,,,,,,,,,,,
SAM,Santiago,22,20,u,Santiago_22_20,11.7,NA,NA,g,5,NA,NA,11.7,21.37,3.63,No,SAN-20,2,iTru5_01_D,iTru7_103_09,,,,,,,,,,,
ASI,Sapporo,35,8,r,Sapporo_35_8,10.4,NA,NA,a,10,NA,NA,10.4,24.04,0.96,No,SAP-1,2,iTru5_01_E,iTru7_103_09,,,,,,,,,,,
ASI,Sapporo,35,16,r,Sapporo_35_16,11,NA,NA,c,10,NA,NA,11,22.73,2.27,No,SAP-2,2,iTru5_01_F,iTru7_103_09,,,,,,,,,,,
ASI,Sapporo,36,5,r,Sapporo_36_5,16,NA,NA,e,8,NA,NA,16,15.62,9.38,Yes,SAP-3,2,iTru5_01_G,iTru7_103_09,,,,,,,,,,,
ASI,Sapporo,36,9,r,Sapporo_36_9,48.2,NA,NA,g,8,NA,NA,48.2,5.19,19.81,Yes,SAP-4,2,iTru5_01_H,iTru7_103_09,,,,,,,,,,,
ASI,Sapporo,38,4,r,Sapporo_38_4,11.1,NA,NA,g,10,NA,NA,11.1,22.52,2.48,No,SAP-5,2,iTru5_01_A,iTru7_103_10,,,,,,,,,,,
ASI,Sapporo,38,19,r,Sapporo_38_19,10.9,NA,NA,g,11,NA,NA,10.9,22.94,2.06,No,SAP-6,2,iTru5_01_B,iTru7_103_10,,,,,,,,,,,
ASI,Sapporo,39,20,r,Sapporo_39_20,20.1,NA,NA,h,12,NA,NA,20.1,12.44,12.56,Yes,SAP-7,2,iTru5_01_C,iTru7_103_10,,,,,,,,,,,
ASI,Sapporo,39,13,r,Sapporo_39_13,22.9,NA,NA,d,12,NA,NA,22.9,10.92,14.08,Yes,SAP-8,2,iTru5_01_D,iTru7_103_10,,,,,,,,,,,
ASI,Sapporo,40,18,r,Sapporo_40_18,12.6,NA,NA,e,7,NA,NA,12.6,19.84,5.16,Yes,SAP-9,2,iTru5_01_E,iTru7_103_10,,,,,,,,,,,
ASI,Sapporo,40,5,r,Sapporo_40_5,21.9,NA,NA,a,8,NA,NA,21.9,11.42,13.58,Yes,SAP-10,2,iTru5_01_F,iTru7_103_10,,,,,,,,,,,
ASI,Sapporo,1,8,u,Sapporo_1_8,23.1,NA,NA,b,1,NA,NA,23.1,10.82,14.18,Yes,SAP-11,2,iTru5_01_G,iTru7_103_10,,,,,,,,,,,
ASI,Sapporo,1,11,u,Sapporo_1_11,32.8,NA,NA,e,1,NA,NA,32.8,7.62,17.38,Yes,SAP-12,2,iTru5_01_H,iTru7_103_10,,,,,,,,,,,
ASI,Sapporo,2,15,u,Sapporo_2_15,12.1,NA,NA,b,3,NA,NA,12.1,20.66,4.34,No,SAP-13,2,iTru5_01_A,iTru7_103_11,,,,,,,,,,,
ASI,Sapporo,2,8,u,Sapporo_2_8,12.2,NA,NA,g,2,NA,NA,12.2,20.49,4.51,No,SAP-14,2,iTru5_01_B,iTru7_103_11,,,,,,,,,,,
ASI,Sapporo,3,2,u,Sapporo_3_2,19.1,NA,NA,d,3,NA,NA,19.1,13.09,11.91,Yes,SAP-15,2,iTru5_01_C,iTru7_103_11,,,,,,,,,,,
ASI,Sapporo,3,8,u,Sapporo_3_8,14.8,NA,NA,a,4,NA,NA,14.8,16.89,8.11,Yes,SAP-16,2,iTru5_01_D,iTru7_103_11,,,,,,,,,,,
ASI,Sapporo,43,5,u,Sapporo_43_5,18.5,NA,NA,e,5,NA,NA,18.5,13.51,11.49,Yes,SAP-17,2,iTru5_01_E,iTru7_103_11,,,,,,,,,,,
ASI,Sapporo,43,6,u,Sapporo_43_6,17.1,NA,NA,d,5,NA,NA,17.1,14.62,10.38,Yes,SAP-18,2,iTru5_01_F,iTru7_103_11,,,,,,,,,,,
ASI,Sapporo,44,18,u,Sapporo_44_18,14.9,NA,NA,h,5,NA,NA,14.9,16.78,8.22,Yes,SAP-19,2,iTru5_01_G,iTru7_103_11,,,,,,,,,,,
ASI,Sapporo,44,9,u,Sapporo_44_9,13.7,NA,NA,g,6,NA,NA,13.7,18.25,6.75,Yes,SAP-20,2,iTru5_01_H,iTru7_103_11,,,,,,,,,,,
ASI,Shanghai,8,11,r,Shanghai_8_11,NA,NA,18.3,NA,NA,a,9,18.3,13.66,11.34,Yes,SHA-1,2,iTru5_01_A,iTru7_103_12,,,,,,,,,,,
ASI,Shanghai,7,7,r,Shanghai_7_7,NA,NA,10.4,NA,NA,e,7,10.4,24.04,0.96,No,SHA-2,2,iTru5_01_B,iTru7_103_12,,,,,,,,,,,
ASI,Shanghai,10,6,r,Shanghai_10_6,NA,NA,13.9,NA,NA,b,11,13.9,17.99,7.01,Yes,SHA-3,2,iTru5_01_C,iTru7_103_12,,,,,,,,,,,
ASI,Shanghai,7,2,r,Shanghai_7_2,NA,NA,19.8,NA,NA,h,7,19.8,12.63,12.37,Yes,SHA-4,2,iTru5_01_D,iTru7_103_12,,,,,,,,,,,
ASI,Shanghai,7,8,r,Shanghai_7_8,NA,NA,9.92,NA,NA,d,7,9.92,25,0,No,SHA-5,2,iTru5_01_E,iTru7_103_12,,,,,,,,,,,
ASI,Shanghai,7,11,r,Shanghai_7_11,NA,NA,9.74,NA,NA,b,7,9.74,25,0,No,SHA-6,2,iTru5_01_F,iTru7_103_12,,,,,,,,,,,
ASI,Shanghai,8,2,r,Shanghai_8_2,NA,NA,9.4,NA,NA,c,9,9.4,25,0,No,SHA-7,2,iTru5_01_G,iTru7_103_12,,,,,,,,,,,
ASI,Shanghai,7,19,r,Shanghai_7_19,NA,NA,9.08,NA,NA,a,8,9.08,25,0,No,SHA-8,2,iTru5_01_H,iTru7_103_12,,,,,,,,,,,
ASI,Shanghai,11,10,r,Shanghai_11_10,NA,NA,8.78,NA,NA,h,11,8.78,25,0,No,SHA-9,2,iTru5_02_A,iTru7_101_01,,,,,,,,,,,
ASI,Shanghai,10,7,r,Shanghai_10_7,NA,NA,8.66,NA,NA,a,11,8.66,25,0,No,SHA-10,2,iTru5_02_B,iTru7_101_01,,,,,,,,,,,
ASI,Shanghai,1,14,u,Shanghai_1_14,NA,NA,10.3,NA,NA,a,1,10.3,24.27,0.73,No,SHA-11,2,iTru5_02_C,iTru7_101_01,,,,,,,,,,,
ASI,Shanghai,1,13,u,Shanghai_1_13,NA,NA,30.8,NA,NA,b,1,30.8,8.12,16.88,Yes,SHA-12,2,iTru5_02_D,iTru7_101_01,,,,,,,,,,,
ASI,Shanghai,2,17,u,Shanghai_2_17,NA,NA,38.6,NA,NA,c,3,38.6,6.48,18.52,Yes,SHA-13,2,iTru5_02_E,iTru7_101_01,,,,,,,,,,,
ASI,Shanghai,2,9,u,Shanghai_2_9,NA,NA,38.2,NA,NA,e,2,38.2,6.54,18.46,Yes,SHA-14,2,iTru5_02_F,iTru7_101_01,,,,,,,,,,,
ASI,Shanghai,3,9,u,Shanghai_3_9,NA,NA,12.4,NA,NA,e,3,12.4,20.16,4.84,No,SHA-15,2,iTru5_02_G,iTru7_101_01,,,,,,,,,,,
ASI,Shanghai,3,4,u,Shanghai_3_4,NA,NA,32.2,NA,NA,a,4,32.2,7.76,17.24,Yes,SHA-16,2,iTru5_02_H,iTru7_101_01,,,,,,,,,,,
ASI,Shanghai,5,10,u,Shanghai_5_10,NA,NA,37.2,NA,NA,e,5,37.2,6.72,18.28,Yes,SHA-17,2,iTru5_02_A,iTru7_101_02,,,,,,,,,,,
ASI,Shanghai,5,3,u,Shanghai_5_3,NA,NA,16,NA,NA,c,5,16,15.62,9.38,Yes,SHA-18,2,iTru5_02_B,iTru7_101_02,,,,,,,,,,,
ASI,Shanghai,6,8,u,Shanghai_6_8,NA,NA,11.6,NA,NA,h,5,11.6,21.55,3.45,No,SHA-19,2,iTru5_02_C,iTru7_101_02,,,,,,,,,,,
ASI,Shanghai,6,3,u,Shanghai_6_3,NA,NA,25,NA,NA,e,6,25,10,15,Yes,SHA-20,2,iTru5_02_D,iTru7_101_02,,,,,,,,,,,
EU,Stockholm,42,13,r,Stockholm_42_13,NA,NA,13.3,NA,NA,b,5,13.3,18.8,6.2,Yes,STK-1,2,iTru5_02_E,iTru7_101_02,,,,,,,,,,,
EU,Stockholm,42,5,r,Stockholm_42_5,NA,NA,29,NA,NA,f,4,29,8.62,16.38,Yes,STK-2,2,iTru5_02_F,iTru7_101_02,,,,,,,,,,,
EU,Stockholm,45,6,r,Stockholm_45_6,NA,NA,58.6,NA,NA,f,6,58.6,4.27,20.73,Yes,STK-3,2,iTru5_02_G,iTru7_101_02,,,,,,,,,,,
EU,Stockholm,44,9,r,Stockholm_44_9,NA,NA,18.4,NA,NA,a,6,18.4,13.59,11.41,Yes,STK-4,2,iTru5_02_H,iTru7_101_02,,,,,,,,,,,
EU,Stockholm,44,17,r,Stockholm_44_17,NA,NA,15.2,NA,NA,d,6,15.2,16.45,8.55,Yes,STK-5,2,iTru5_02_A,iTru7_101_03,,,,,,,,,,,
EU,Stockholm,42,6,r,Stockholm_42_6,NA,NA,12.4,NA,NA,g,4,12.4,20.16,4.84,No,STK-6,2,iTru5_02_B,iTru7_101_03,,,,,,,,,,,
EU,Stockholm,45,10,r,Stockholm_45_10,NA,NA,11.8,NA,NA,h,6,11.8,21.19,3.81,No,STK-7,2,iTru5_02_C,iTru7_101_03,,,,,,,,,,,
EU,Stockholm,43,12,r,Stockholm_43_12,NA,NA,43.2,NA,NA,f,5,43.2,5.79,19.21,Yes,STK-8,2,iTru5_02_D,iTru7_101_03,,,,,,,,,,,
EU,Stockholm,41,14,r,Stockholm_41_14,NA,NA,9.82,NA,NA,e,4,9.82,25,0,No,STK-9,2,iTru5_02_E,iTru7_101_03,,,,,,,,,,,
EU,Stockholm,41,2,r,Stockholm_41_2,NA,NA,6.22,NA,NA,c,4,6.22,25,0,No,STK-10,2,iTru5_02_F,iTru7_101_03,,,,,,,,,,,
EU,Stockholm,1,12,u,Stockholm_1_12,NA,NA,23,NA,NA,e,1,23,10.87,14.13,Yes,STK-11,2,iTru5_02_G,iTru7_101_03,,,,,,,,,,,
EU,Stockholm,1,4,u,Stockholm_1_4,NA,NA,22.8,NA,NA,b,1,22.8,10.96,14.04,Yes,STK-12,2,iTru5_02_H,iTru7_101_03,,,,,,,,,,,
EU,Stockholm,2,11,u,Stockholm_2_11,NA,NA,38,NA,NA,g,1,38,6.58,18.42,Yes,STK-13,2,iTru5_02_A,iTru7_101_04,,,,,,,,,,,
EU,Stockholm,2,12,u,Stockholm_2_12,NA,NA,18.3,NA,NA,h,1,18.3,13.66,11.34,Yes,STK-14,2,iTru5_02_B,iTru7_101_04,,,,,,,,,,,
EU,Stockholm,4,18,u,Stockholm_4_18,NA,NA,17.5,NA,NA,d,3,17.5,14.29,10.71,Yes,STK-15,2,iTru5_02_C,iTru7_101_04,,,,,,,,,,,
EU,Stockholm,4,15,u,Stockholm_4_15,NA,NA,14.8,NA,NA,b,3,14.8,16.89,8.11,Yes,STK-16,2,iTru5_02_D,iTru7_101_04,,,,,,,,,,,
EU,Stockholm,5,4,u,Stockholm_5_4,NA,NA,32.2,NA,NA,e,3,32.2,7.76,17.24,Yes,STK-17,2,iTru5_02_E,iTru7_101_04,,,,,,,,,,,
EU,Stockholm,1,7,u,Stockholm_1_7,NA,NA,15.3,NA,NA,d,1,15.3,16.34,8.66,Yes,STK-18,2,iTru5_02_F,iTru7_101_04,,,,,,,,,,,
EU,Stockholm,1,6,u,Stockholm_1_6,NA,NA,16.5,NA,NA,c,1,16.5,15.15,9.85,Yes,STK-19,2,iTru5_02_G,iTru7_101_04,,,,,,,,,,,
EU,Stockholm,2,10,u,Stockholm_2_10,NA,NA,19.8,NA,NA,f,1,19.8,12.63,12.37,Yes,STK-20,2,iTru5_02_H,iTru7_101_04,,,,,,,,,,,
OCE,Sydney,36,4,r,Sydney_36_4,40.2,NA,NA,d,7,NA,NA,40.2,6.22,18.78,Yes,SYD-1,2,iTru5_02_A,iTru7_101_05,,,,,,,,,,,
OCE,Sydney,36,9,r,Sydney_36_9,37.2,NA,NA,a,8,NA,NA,37.2,6.72,18.28,Yes,SYD-2,2,iTru5_02_B,iTru7_101_05,,,,,,,,,,,
OCE,Sydney,37,7,r,Sydney_37_7,28.1,NA,NA,a,9,NA,NA,28.1,8.9,16.1,Yes,SYD-3,2,iTru5_02_C,iTru7_101_05,,,,,,,,,,,
OCE,Sydney,37,6,r,Sydney_37_6,16.4,NA,NA,h,8,NA,NA,16.4,15.24,9.76,Yes,SYD-4,2,iTru5_02_D,iTru7_101_05,,,,,,,,,,,
OCE,Sydney,39,3,r,Sydney_39_3,35.3,NA,NA,h,10,NA,NA,35.3,7.08,17.92,Yes,SYD-5,2,iTru5_02_E,iTru7_101_05,,,,,,,,,,,
OCE,Sydney,40,9,r,Sydney_40_9,55.7,NA,NA,a,12,NA,NA,55.7,4.49,20.51,Yes,SYD-6,2,iTru5_02_F,iTru7_101_05,,,,,,,,,,,
OCE,Sydney,40,1,r,Sydney_40_1,113,NA,NA,a,11,NA,NA,113,2.21,22.79,Yes,SYD-7,2,iTru5_02_G,iTru7_101_05,,,,,,,,,,,
OCE,Sydney,36,8,r,Sydney_36_8,49.7,NA,NA,h,7,NA,NA,49.7,5.03,19.97,Yes,SYD-8,2,iTru5_02_H,iTru7_101_05,,,,,,,,,,,
OCE,Sydney,36,7,r,Sydney_36_7,43.9,NA,NA,g,7,NA,NA,43.9,5.69,19.31,Yes,SYD-9,2,iTru5_02_A,iTru7_101_06,,,,,,,,,,,
OCE,Sydney,36,6,r,Sydney_36_6,27.4,NA,NA,f,7,NA,NA,27.4,9.12,15.88,Yes,SYD-10,2,iTru5_02_B,iTru7_101_06,,,,,,,,,,,
OCE,Sydney,1,3,u,Sydney_1_3,22.5,NA,NA,c,1,NA,NA,22.5,11.11,13.89,Yes,SYD-11,2,iTru5_02_C,iTru7_101_06,,,,,,,,,,,
OCE,Sydney,1,9,u,Sydney_1_9,42.4,NA,NA,a,2,NA,NA,42.4,5.9,19.1,Yes,SYD-12,2,iTru5_02_D,iTru7_101_06,,,,,,,,,,,
OCE,Sydney,2,9,u,Sydney_2_9,44.9,NA,NA,c,3,NA,NA,44.9,5.57,19.43,Yes,SYD-13,2,iTru5_02_E,iTru7_101_06,,,,,,,,,,,
OCE,Sydney,2,2,u,Sydney_2_2,37.2,NA,NA,d,2,NA,NA,37.2,6.72,18.28,Yes,SYD-14,2,iTru5_02_F,iTru7_101_06,,,,,,,,,,,
OCE,Sydney,3,7,u,Sydney_3_7,42.7,NA,NA,c,4,NA,NA,42.7,5.85,19.15,Yes,SYD-15,2,iTru5_02_G,iTru7_101_06,,,,,,,,,,,
OCE,Sydney,3,1,u,Sydney_3_1,23.1,NA,NA,e,3,NA,NA,23.1,10.82,14.18,Yes,SYD-16,2,iTru5_02_H,iTru7_101_06,,,,,,,,,,,
OCE,Sydney,4,2,u,Sydney_4_2,45,NA,NA,g,4,NA,NA,45,5.56,19.44,Yes,SYD-17,2,iTru5_02_A,iTru7_101_07,,,,,,,,,,,
OCE,Sydney,4,6,u,Sydney_4_6,16.3,NA,NA,c,5,NA,NA,16.3,15.34,9.66,Yes,SYD-18,2,iTru5_02_B,iTru7_101_07,,,,,,,,,,,
OCE,Sydney,5,2,u,Sydney_5_2,25.2,NA,NA,h,5,NA,NA,25.2,9.92,15.08,Yes,SYD-19,2,iTru5_02_C,iTru7_101_07,,,,,,,,,,,
OCE,Sydney,5,3,u,Sydney_5_3,20.8,NA,NA,a,6,NA,NA,20.8,12.02,12.98,Yes,SYD-20,2,iTru5_02_D,iTru7_101_07,,,,,,,,,,,
SAM,Talca,20,1,r,Talca_20_1,11.2,NA,NA,a,8,NA,NA,11.2,22.32,2.68,No,TLC-1,2,iTru5_02_E,iTru7_101_07,,,,,,,,,,,
SAM,Talca,20,5,r,Talca_20_5,10.8,NA,NA,g,7,NA,NA,10.8,23.15,1.85,No,TLC-2,2,iTru5_02_F,iTru7_101_07,,,,,,,,,,,
SAM,Talca,23,19,r,Talca_23_19,13.7,NA,NA,c,8,NA,NA,13.7,18.25,6.75,Yes,TLC-3,2,iTru5_02_G,iTru7_101_07,,,,,,,,,,,
SAM,Talca,23,3,r,Talca_23_3,34.2,NA,0,b,9,f,10,34.2,7.31,17.69,Yes,TLC-4,2,iTru5_02_H,iTru7_101_07,,,,,,,,,,,
SAM,Talca,27,20,r,Talca_27_20,10.4,NA,NA,d,9,NA,NA,10.4,24.04,0.96,No,TLC-5,2,iTru5_02_A,iTru7_101_08,,,,,,,,,,,
SAM,Talca,27,15,r,Talca_27_15,21.4,NA,NA,f,9,NA,NA,21.4,11.68,13.32,Yes,TLC-6,2,iTru5_02_B,iTru7_101_08,,,,,,,,,,,
SAM,Talca,30,5,r,Talca_30_5,42.6,NA,NA,d,11,NA,NA,42.6,5.87,19.13,Yes,TLC-7,2,iTru5_02_C,iTru7_101_08,,,,,,,,,,,
SAM,Talca,34,9,r,Talca_34_9,12.3,NA,NA,d,12,NA,NA,12.3,20.33,4.67,No,TLC-8,2,iTru5_02_D,iTru7_101_08,,,,,,,,,,,
SAM,Talca,34,4,r,Talca_34_4,0,NA,11.5,g,12,d,12,11.5,21.74,3.26,No,TLC-9,2,iTru5_02_E,iTru7_101_08,,,,,,,,,,,
SAM,Talca,20,7,r,Talca_20_7,15.2,NA,0,e,7,a,10,15.2,16.45,8.55,Yes,TLC-10,2,iTru5_02_F,iTru7_101_08,,,,,,,,,,,
SAM,Talca,1,8,u,Talca_1_8,15,NA,10.9,f,1,d,7,15,16.67,8.33,Yes,TLC-11,2,iTru5_02_G,iTru7_101_08,,,,,,,,,,,
SAM,Talca,1,13,u,Talca_1_13,8.62,NA,19.5,b,1,e,7,19.5,12.82,12.18,Yes,TLC-12,2,iTru5_02_H,iTru7_101_08,,,,,,,,,,,
SAM,Talca,10,7,u,Talca_10_7,31.6,NA,NA,c,5,NA,NA,31.6,7.91,17.09,Yes,TLC-13,2,iTru5_02_A,iTru7_101_09,,,,,,,,,,,
SAM,Talca,10,17,u,Talca_10_17,14,NA,16.4,f,4,b,9,16.4,15.24,9.76,Yes,TLC-14,2,iTru5_02_B,iTru7_101_09,,,,,,,,,,,
SAM,Talca,13,15,u,Talca_13_15,11.6,NA,NA,a,6,NA,NA,11.6,21.55,3.45,No,TLC-15,2,iTru5_02_C,iTru7_101_09,,,,,,,,,,,
SAM,Talca,13,9,u,Talca_13_9,18.1,NA,NA,e,6,NA,NA,18.1,13.81,11.19,Yes,TLC-16,2,iTru5_02_D,iTru7_101_09,,,,,,,,,,,
SAM,Talca,4,3,u,Talca_4_3,11.7,NA,NA,c,3,NA,NA,11.7,21.37,3.63,No,TLC-17,2,iTru5_02_E,iTru7_101_09,,,,,,,,,,,
SAM,Talca,4,15,u,Talca_4_15,10.1,NA,10.5,e,2,g,7,10.5,23.81,1.19,No,TLC-18,2,iTru5_02_F,iTru7_101_09,,,,,,,,,,,
SAM,Talca,7,15,u,Talca_7_15,8.48,NA,11.5,g,3,f,8,11.5,21.74,3.26,No,TLC-19,2,iTru5_02_G,iTru7_101_09,,,,,,,,,,,
SAM,Talca,7,1,u,Talca_7_1,7.08,NA,23,e,4,c,8,23,10.87,14.13,Yes,TLC-20,2,iTru5_02_H,iTru7_101_09,,,,,,,,,,,
NAM,Tampa,1,2,r,Tampa_1_2,14.5,NA,NA,b,1,NA,NA,14.5,17.24,7.76,Yes,TPA-1,2,iTru5_02_A,iTru7_101_10,,,,,,,,,,,
NAM,Tampa,1,13,r,Tampa_1_13,10.5,NA,NA,a,2,NA,NA,10.5,23.81,1.19,No,TPA-2,2,iTru5_02_B,iTru7_101_10,,,,,,,,,,,
NAM,Tampa,12,7,r,Tampa_12_7,23.8,NA,NA,g,2,NA,NA,23.8,10.5,14.5,Yes,TPA-3,2,iTru5_02_C,iTru7_101_10,,,,,,,,,,,
NAM,Tampa,12,8,r,Tampa_12_8,14.7,NA,NA,h,2,NA,NA,14.7,17.01,7.99,Yes,TPA-4,2,iTru5_02_D,iTru7_101_10,,,,,,,,,,,
NAM,Tampa,13,7,r,Tampa_13_7,12.3,NA,NA,g,3,NA,NA,12.3,20.33,4.67,No,TPA-5,2,iTru5_02_E,iTru7_101_10,,,,,,,,,,,
NAM,Tampa,13,12,r,Tampa_13_12,17.8,NA,NA,d,4,NA,NA,17.8,14.04,10.96,Yes,TPA-6,2,iTru5_02_F,iTru7_101_10,,,,,,,,,,,
NAM,Tampa,14,11,r,Tampa_14_11,32.8,NA,NA,d,5,NA,NA,32.8,7.62,17.38,Yes,TPA-7,2,iTru5_02_G,iTru7_101_10,,,,,,,,,,,
NAM,Tampa,14,3,r,Tampa_14_3,40.4,NA,NA,g,4,NA,NA,40.4,6.19,18.81,Yes,TPA-8,2,iTru5_02_H,iTru7_101_10,,,,,,,,,,,
NAM,Tampa,15,2,r,Tampa_15_2,10.9,NA,NA,a,6,NA,NA,10.9,22.94,2.06,No,TPA-9,2,iTru5_02_A,iTru7_101_11,,,,,,,,,,,
NAM,Tampa,15,7,r,Tampa_15_7,12.1,NA,NA,d,6,NA,NA,12.1,20.66,4.34,No,TPA-10,2,iTru5_02_B,iTru7_101_11,,,,,,,,,,,
NAM,Tampa,3,9,u,Tampa_3_9,10.2,NA,NA,g,7,NA,NA,10.2,24.51,0.49,No,TPA-11,2,iTru5_02_C,iTru7_101_11,,,,,,,,,,,
NAM,Tampa,3,10,u,Tampa_3_10,11.4,NA,NA,h,7,NA,NA,11.4,21.93,3.07,No,TPA-12,2,iTru5_02_D,iTru7_101_11,,,,,,,,,,,
NAM,Tampa,4,14,u,Tampa_4_14,24.3,NA,NA,c,9,NA,NA,24.3,10.29,14.71,Yes,TPA-13,2,iTru5_02_E,iTru7_101_11,,,,,,,,,,,
NAM,Tampa,4,5,u,Tampa_4_5,13.2,NA,NA,d,8,NA,NA,13.2,18.94,6.06,Yes,TPA-14,2,iTru5_02_F,iTru7_101_11,,,,,,,,,,,
NAM,Tampa,5,11,u,Tampa_5_11,15,NA,NA,c,10,NA,NA,15,16.67,8.33,Yes,TPA-15,2,iTru5_02_G,iTru7_101_11,,,,,,,,,,,
NAM,Tampa,6,6,u,Tampa_6_6,23.4,NA,NA,a,11,NA,NA,23.4,10.68,14.32,Yes,TPA-16,2,iTru5_02_H,iTru7_101_11,,,,,,,,,,,
NAM,Tampa,6,16,u,Tampa_6_16,11.1,NA,NA,f,11,NA,NA,11.1,22.52,2.48,No,TPA-17,2,iTru5_02_A,iTru7_101_12,,,,,,,,,,,
NAM,Tampa,7,12,u,Tampa_7_12,13.3,NA,NA,e,12,NA,NA,13.3,18.8,6.2,Yes,TPA-18,2,iTru5_02_B,iTru7_101_12,,,,,,,,,,,
NAM,Tampa,7,13,u,Tampa_7_13,10.9,NA,NA,f,12,NA,NA,10.9,22.94,2.06,No,TPA-19,2,iTru5_02_C,iTru7_101_12,,,,,,,,,,,
NAM,Tampa,4,11,u,Tampa_4_11,12.4,NA,NA,a,9,NA,NA,12.4,20.16,4.84,No,TPA-20,2,iTru5_02_D,iTru7_101_12,,,,,,,,,,,
SAM,Temuco,41,19,r,Temuco_41_19,NA,NA,13.8,NA,NA,g,7,13.8,18.12,6.88,Yes,TEM-1,2,iTru5_02_E,iTru7_101_12,,,,,,,,,,,
SAM,Temuco,41,5,r,Temuco_41_5,NA,NA,17.5,NA,NA,d,7,17.5,14.29,10.71,Yes,TEM-2,2,iTru5_02_F,iTru7_101_12,,,,,,,,,,,
SAM,Temuco,43,17,r,Temuco_43_17,NA,NA,11.7,NA,NA,c,9,11.7,21.37,3.63,No,TEM-3,2,iTru5_02_G,iTru7_101_12,,,,,,,,,,,
SAM,Temuco,43,15,r,Temuco_43_15,NA,NA,11.5,NA,NA,a,9,11.5,21.74,3.26,No,TEM-4,2,iTru5_02_H,iTru7_101_12,,,,,,,,,,,
SAM,Temuco,44,5,r,Temuco_44_5,NA,NA,10,NA,NA,f,9,10,25,0,No,TEM-5,2,iTru5_02_A,iTru7_102_01,,,,,,,,,,,
SAM,Temuco,44,3,r,Temuco_44_3,NA,NA,10,NA,NA,e,9,10,25,0,No,TEM-6,2,iTru5_02_B,iTru7_102_01,,,,,,,,,,,
SAM,Temuco,46,3,r,Temuco_46_3,NA,NA,25.6,NA,NA,h,10,25.6,9.77,15.23,Yes,TEM-7,2,iTru5_02_C,iTru7_102_01,,,,,,,,,,,
SAM,Temuco,47,1,r,Temuco_47_1,NA,NA,27.6,NA,NA,h,11,27.6,9.06,15.94,Yes,TEM-8,2,iTru5_02_D,iTru7_102_01,,,,,,,,,,,
SAM,Temuco,43,6,r,Temuco_43_6,NA,NA,18.3,NA,NA,d,8,18.3,13.66,11.34,Yes,TEM-9,2,iTru5_02_E,iTru7_102_01,,,,,,,,,,,
SAM,Temuco,41,3,r,Temuco_41_3,NA,NA,40.2,NA,NA,b,7,40.2,6.22,18.78,Yes,TEM-10,2,iTru5_02_F,iTru7_102_01,,,,,,,,,,,
SAM,Temuco,1,3,u,Temuco_1_3,NA,NA,33.8,NA,NA,b,1,33.8,7.4,17.6,Yes,TEM-11,2,iTru5_02_G,iTru7_102_01,,,,,,,,,,,
SAM,Temuco,1,5,u,Temuco_1_5,NA,NA,10.8,NA,NA,c,1,10.8,23.15,1.85,No,TEM-12,2,iTru5_02_H,iTru7_102_01,,,,,,,,,,,
SAM,Temuco,2,16,u,Temuco_2_16,NA,NA,39,NA,NA,b,3,39,6.41,18.59,Yes,TEM-13,2,iTru5_02_A,iTru7_102_02,,,,,,,,,,,
SAM,Temuco,2,15,u,Temuco_2_15,NA,NA,18.6,NA,NA,a,3,18.6,13.44,11.56,Yes,TEM-14,2,iTru5_02_B,iTru7_102_02,,,,,,,,,,,
SAM,Temuco,3,10,u,Temuco_3_10,NA,NA,17.9,NA,NA,g,3,17.9,13.97,11.03,Yes,TEM-15,2,iTru5_02_C,iTru7_102_02,,,,,,,,,,,
SAM,Temuco,3,11,u,Temuco_3_11,NA,NA,13.7,NA,NA,a,4,13.7,18.25,6.75,Yes,TEM-16,2,iTru5_02_D,iTru7_102_02,,,,,,,,,,,
SAM,Temuco,4,2,u,Temuco_4_2,NA,NA,14.8,NA,NA,g,4,14.8,16.89,8.11,Yes,TEM-17,2,iTru5_02_E,iTru7_102_02,,,,,,,,,,,
SAM,Temuco,4,3,u,Temuco_4_3,NA,NA,34.6,NA,NA,h,4,34.6,7.23,17.77,Yes,TEM-18,2,iTru5_02_F,iTru7_102_02,,,,,,,,,,,
