group,continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating,max_qubit,initial_vol,TE_vol,leftover,Bioruptor_label,lane,i5,i7,Date prepped,Qubit1_HS (ng/ul),Qubit2_HS (ng/ul),Qubit3_HS_reEst,Qubit_toUse,Notes
deep3,OCE,Melbourne,30,9,u,Melbourne_30_9,7.58,NA,NA,f,11,NA,NA,7.58,25,0,No,MEL-68,2,iTru5_02_H,iTru7_101_08,29 April 2021,5,4.72,,4.72,
deep3,OCE,Melbourne,31,14,u,Melbourne_31_14,0,NA,3.6,h,11,g,6,3.6,25,0,No,MEL-69,2,iTru5_02_A,iTru7_101_09,29 April 2021,9.1,6.9,,6.9,
deep3,OCE,Melbourne,31,11,u,Melbourne_31_11,2.14,NA,NA,a,12,NA,NA,2.14,25,0,No,MEL-70,2,iTru5_02_B,iTru7_101_09,29 April 2021,8.2,5.56,,5.56,
deep3,OCE,Melbourne,31,9,u,Melbourne_31_9,2.2,NA,0,c,12,f,6,2.2,25,0,No,MEL-71,2,iTru5_02_C,iTru7_101_09,29 April 2021,10.1,7.18,,7.18,
deep3,OCE,Melbourne,31,5,u,Melbourne_31_5,2.5,NA,7.74,d,12,e,6,7.74,25,0,No,MEL-72,2,iTru5_02_D,iTru7_101_09,29 April 2021,16.3,7,,7,
deep3,OCE,Melbourne,31,17,u,Melbourne_31_17,2.7,NA,NA,f,12,NA,NA,2.7,25,0,No,MEL-73,2,iTru5_02_E,iTru7_101_09,29 April 2021,9.72,6.28,,6.28,
deep3,OCE,Melbourne,31,20,u,Melbourne_31_20,4.4,NA,NA,g,12,NA,NA,4.4,25,0,No,MEL-74,2,iTru5_02_F,iTru7_101_09,29 April 2021,4.92,5.74,,5.74,
deep3,OCE,Melbourne,26,10,u,Melbourne_26_10,NA,NA,5.74,NA,NA,a,5,5.74,25,0,No,MEL-75,2,iTru5_02_G,iTru7_101_09,29 April 2021,2.46,2.06,,2.06,
deep3,NAM,Memphis,1,1,u,Memphis_1_1,6.57,NA,0,a,1,a,1,6.57,25,0,No,MEP-21,2,iTru5_02_H,iTru7_101_09,11 June 2021,3.68,,2.32,2.32,Q3  correct Indices
deep3,NAM,Memphis,1,14,u,Memphis_1_14,12.3,NA,NA,b,1,NA,NA,12.3,20.33,4.67,No,MEP-22,2,iTru5_02_A,iTru7_101_10,11 June 2021,0.104,3.38,0,0,
deep3,NAM,Memphis,1,9,u,Memphis_1_9,6.71,NA,0,c,1,b,1,6.71,25,0,No,MEP-23,2,iTru5_02_B,iTru7_101_10,11 June 2021,3.9,,2.54,2.54,
deep3,NAM,Memphis,1,7,u,Memphis_1_7,11.7,NA,NA,d,1,NA,NA,11.7,21.37,3.63,No,MEP-24,2,iTru5_02_C,iTru7_101_10,11 June 2021,3.72,,3.84,3.84,
deep3,NAM,Memphis,1,11,u,Memphis_1_11,11.7,NA,NA,f,1,NA,NA,11.7,21.37,3.63,No,MEP-25,2,iTru5_02_D,iTru7_101_10,11 June 2021,3.36,,2.54,2.54,
deep3,NAM,Memphis,1,13,u,Memphis_1_13,12.6,NA,NA,h,1,NA,NA,12.6,19.84,5.16,Yes,MEP-26,2,iTru5_02_E,iTru7_101_10,11 June 2021,3.52,,2.98,2.98,
deep3,NAM,Memphis,1,8,u,Memphis_1_8,16.5,NA,NA,a,2,NA,NA,16.5,15.15,9.85,Yes,MEP-27,2,iTru5_02_F,iTru7_101_10,11 June 2021,1.67,,1.04,1.04,
deep3,NAM,Memphis,1,20,u,Memphis_1_20,7.24,NA,0,b,2,c,1,7.24,25,0,No,MEP-28,2,iTru5_02_G,iTru7_101_10,11 June 2021,3.08,,2.74,2.74,
deep3,NAM,Memphis,2,2,u,Memphis_2_2,7.46,NA,0,c,2,d,1,7.46,25,0,No,MEP-29,2,iTru5_02_H,iTru7_101_10,11 June 2021,3.84,,2.58,2.58,
deep3,NAM,Memphis,2,3,u,Memphis_2_3,6.27,NA,2.02,e,2,e,1,6.27,25,0,No,MEP-30,2,iTru5_02_A,iTru7_101_11,11 June 2021,0.112,4.46,0.124,0.124,
deep3,NAM,Memphis,2,7,u,Memphis_2_7,16.3,NA,NA,f,2,NA,NA,16.3,15.34,9.66,Yes,MEP-31,2,iTru5_02_B,iTru7_101_11,11 June 2021,2.22,,1.69,1.69,
deep3,NAM,Memphis,2,6,u,Memphis_2_6,5.95,NA,0,g,2,f,1,5.95,25,0,No,MEP-32,2,iTru5_02_C,iTru7_101_11,11 June 2021,1.67,,1.36,1.36,
deep3,NAM,Memphis,2,12,u,Memphis_2_12,6.68,NA,0,h,2,g,1,6.68,25,0,No,MEP-33,2,iTru5_02_D,iTru7_101_11,11 June 2021,2.26,,1.95,1.95,
deep3,NAM,Memphis,2,11,u,Memphis_2_11,13.9,NA,NA,a,3,NA,NA,13.9,17.99,7.01,Yes,MEP-34,2,iTru5_02_E,iTru7_101_11,11 June 2021,2.58,,1.44,1.44,
deep3,NAM,Memphis,2,4,u,Memphis_2_4,7.99,NA,0,b,3,h,1,7.99,25,0,No,MEP-35,2,iTru5_02_F,iTru7_101_11,11 June 2021,3.06,,2.36,2.36,
deep3,NAM,Memphis,2,15,u,Memphis_2_15,7.11,NA,0,c,3,a,2,7.11,25,0,No,MEP-36,2,iTru5_02_G,iTru7_101_11,11 June 2021,2.98,,1.6,1.6,
deep3,NAM,Memphis,3,1,u,Memphis_3_1,8.29,NA,0,e,3,b,2,8.29,25,0,No,MEP-37,2,iTru5_02_H,iTru7_101_11,11 June 2021,4,,3.9,3.9,
deep3,NAM,Memphis,3,2,u,Memphis_3_2,9.37,NA,0,f,3,c,2,9.37,25,0,No,MEP-38,2,iTru5_02_A,iTru7_101_12,11 June 2021,3.44,,1.31,1.31,
deep3,NAM,Memphis,3,5,u,Memphis_3_5,5.73,NA,0,g,3,d,2,5.73,25,0,No,MEP-39,2,iTru5_02_B,iTru7_101_12,11 June 2021,3.54,,2.58,2.58,
deep3,NAM,Memphis,3,6,u,Memphis_3_6,6.96,NA,0,h,3,e,2,6.96,25,0,No,MEP-40,2,iTru5_02_C,iTru7_101_12,11 June 2021,3.64,,1.42,1.42,
deep3,NAM,Memphis,3,9,u,Memphis_3_9,8.43,NA,0,b,4,f,2,8.43,25,0,No,MEP-41,2,iTru5_02_D,iTru7_101_12,11 June 2021,4.86,,4.34,4.34,
deep3,NAM,Memphis,3,12,u,Memphis_3_12,6.88,NA,0,c,4,g,2,6.88,25,0,No,MEP-42,2,iTru5_02_E,iTru7_101_12,11 June 2021,0.494,0.142,0,0,
deep3,NAM,Memphis,3,15,u,Memphis_3_15,9.35,NA,0,d,4,h,2,9.35,25,0,No,MEP-43,2,iTru5_02_F,iTru7_101_12,11 June 2021,5.8,,3.62,3.62,
deep3,NAM,Memphis,3,17,u,Memphis_3_17,8.12,NA,0,e,4,a,3,8.12,25,0,No,MEP-44,2,iTru5_02_G,iTru7_101_12,11 June 2021,2.06,,1.95,1.95,
deep3,NAM,Memphis,3,18,u,Memphis_3_18,9.21,NA,0,f,4,b,3,9.21,25,0,No,MEP-45,2,iTru5_02_H,iTru7_101_12,11 June 2021,4.62,,3.26,3.26,
deep3,NAM,Memphis,4,18,u,Memphis_4_18,4.66,NA,0,h,4,c,3,4.66,25,0,No,MEP-46,2,iTru5_02_A,iTru7_102_01,11 June 2021,4.38,,,4.38,
deep3,NAM,Memphis,4,16,u,Memphis_4_16,6.16,NA,0,a,5,d,3,6.16,25,0,No,MEP-47,2,iTru5_02_B,iTru7_102_01,11 June 2021,2.48,,,2.48,
deep3,NAM,Memphis,4,13,u,Memphis_4_13,8.34,NA,0,b,5,e,3,8.34,25,0,No,MEP-48,2,iTru5_02_C,iTru7_102_01,11 June 2021,3.58,,,3.58,
deep3,NAM,Memphis,4,10,u,Memphis_4_10,22.2,NA,NA,c,5,NA,NA,22.2,11.26,13.74,Yes,MEP-49,2,iTru5_02_D,iTru7_102_01,11 June 2021,3.08,,,3.08,
deep3,NAM,Memphis,4,6,u,Memphis_4_6,9.21,NA,0,d,5,f,3,9.21,25,0,No,MEP-50,2,iTru5_02_E,iTru7_102_01,11 June 2021,2.66,,,2.66,
deep3,NAM,Memphis,4,3,u,Memphis_4_3,8.75,NA,0,f,5,g,3,8.75,25,0,No,MEP-51,2,iTru5_02_F,iTru7_102_01,11 June 2021,0.872,1.47,,1.47,
deep3,NAM,Memphis,4,1,u,Memphis_4_1,4.82,NA,0,g,5,h,3,4.82,25,0,No,MEP-52,2,iTru5_02_G,iTru7_102_01,11 June 2021,0.982,,,0.982,
deep3,NAM,Memphis,5,4,u,Memphis_5_4,2.86,NA,0,h,5,a,4,2.86,25,0,No,MEP-53,2,iTru5_02_H,iTru7_102_01,11 June 2021,1.14,,,1.14,
deep3,NAM,Memphis,5,19,u,Memphis_5_19,4.47,NA,0,a,6,b,4,4.47,25,0,No,MEP-54,2,iTru5_02_A,iTru7_102_02,11 June 2021,3.24,,,3.24,
deep3,NAM,Memphis,5,8,u,Memphis_5_8,9.79,NA,0,b,6,c,4,9.79,25,0,No,MEP-55,2,iTru5_02_B,iTru7_102_02,11 June 2021,5.46,,,5.46,
deep3,NAM,Memphis,5,10,u,Memphis_5_10,5.44,NA,NA,c,6,d,4,5.44,25,0,No,MEP-56,2,iTru5_02_C,iTru7_102_02,11 June 2021,5.86,,,5.86,
deep3,NAM,Memphis,5,16,u,Memphis_5_16,6.28,NA,NA,f,6,e,4,6.28,25,0,No,MEP-57,2,iTru5_02_D,iTru7_102_02,11 June 2021,4.38,,,4.38,
deep3,NAM,Memphis,5,20,u,Memphis_5_20,9.41,NA,NA,h,6,f,4,9.41,25,0,No,MEP-58,2,iTru5_02_E,iTru7_102_02,11 June 2021,2.98,,,2.98,
deep3,NAM,Memphis,43,13,r,Memphis_43_13,4.89,NA,NA,a,7,g,4,4.89,25,0,No,MEP-59,2,iTru5_02_F,iTru7_102_02,11 June 2021,3.26,,,3.26,
deep3,NAM,Memphis,43,11,r,Memphis_43_11,2.92,NA,NA,b,7,h,4,2.92,25,0,No,MEP-60,2,iTru5_02_G,iTru7_102_02,11 June 2021,5.06,,,5.06,
deep3,NAM,Memphis,43,3,r,Memphis_43_3,4.42,NA,NA,c,7,a,5,4.42,25,0,No,MEP-61,2,iTru5_02_H,iTru7_102_02,14 June 2021,6.56,,,6.56,
deep3,NAM,Memphis,43,6,r,Memphis_43_6,5.62,NA,NA,e,7,c,5,5.62,25,0,No,MEP-62,2,iTru5_02_A,iTru7_102_03,14 June 2021,5.42,,,5.42,
deep3,NAM,Memphis,43,12,r,Memphis_43_12,4.61,NA,NA,a,8,g,5,4.61,25,0,No,MEP-63,2,iTru5_02_B,iTru7_102_03,14 June 2021,1.55,,,1.55,
deep3,NAM,Memphis,43,14,r,Memphis_43_14,3.39,NA,NA,b,8,h,5,3.39,25,0,No,MEP-64,2,iTru5_02_C,iTru7_102_03,14 June 2021,6.68,,,6.68,
deep3,NAM,Memphis,44,2,r,Memphis_44_2,5.84,NA,NA,c,8,a,6,5.84,25,0,No,MEP-65,2,iTru5_02_D,iTru7_102_03,14 June 2021,6.82,,,6.82,
deep3,NAM,Memphis,44,5,r,Memphis_44_5,3.46,NA,NA,e,8,c,6,3.46,25,0,No,MEP-66,2,iTru5_02_E,iTru7_102_03,14 June 2021,5.86,,,5.86,
deep3,NAM,Memphis,44,6,r,Memphis_44_6,2.88,NA,NA,g,8,e,6,2.88,25,0,No,MEP-67,2,iTru5_02_F,iTru7_102_03,14 June 2021,4.06,,,4.06,
deep3,NAM,Mexico_City,1,4,u,Mexico_City_1_4,29,NA,NA,b,1,NA,NA,29,8.62,16.38,Yes,MEX-21,2,iTru5_02_G,iTru7_102_03,May 28 2021,1.59,,,1.59,
deep3,NAM,Mexico_City,1,6,u,Mexico_City_1_6,34.5,NA,NA,c,1,NA,NA,34.5,7.25,17.75,Yes,MEX-22,2,iTru5_02_H,iTru7_102_03,May 28 2021,3.24,,,3.24,
deep3,NAM,Mexico_City,1,15,u,Mexico_City_1_15,31.5,NA,NA,d,1,NA,NA,31.5,7.94,17.06,Yes,MEX-23,2,iTru5_02_A,iTru7_102_04,May 28 2021,1.65,,,1.65,
deep3,NAM,Mexico_City,1,8,u,Mexico_City_1_8,14,NA,NA,e,1,NA,NA,14,17.86,7.14,Yes,MEX-24,2,iTru5_02_B,iTru7_102_04,May 28 2021,2.78,,,2.78,
deep3,NAM,Mexico_City,1,10,u,Mexico_City_1_10,26.2,NA,NA,f,1,NA,NA,26.2,9.54,15.46,Yes,MEX-25,2,iTru5_02_C,iTru7_102_04,May 28 2021,1.51,,,1.51,
deep3,NAM,Mexico_City,1,14,u,Mexico_City_1_14,16.7,NA,NA,h,1,NA,NA,16.7,14.97,10.03,Yes,MEX-26,2,iTru5_02_D,iTru7_102_04,May 28 2021,3.58,,,3.58,
deep3,NAM,Mexico_City,1,16,u,Mexico_City_1_16,12,NA,NA,a,2,NA,NA,12,20.83,4.17,No,MEX-27,2,iTru5_02_E,iTru7_102_04,May 28 2021,1.36,,,1.36,
deep3,NAM,Mexico_City,1,18,u,Mexico_City_1_18,15.4,NA,NA,b,2,NA,NA,15.4,16.23,8.77,Yes,MEX-28,2,iTru5_02_F,iTru7_102_04,May 28 2021,0.726,,,0.726,
deep3,NAM,Mexico_City,2,1,u,Mexico_City_2_1,22.3,NA,NA,c,2,NA,NA,22.3,11.21,13.79,Yes,MEX-29,2,iTru5_02_G,iTru7_102_04,May 28 2021,2.96,,,2.96,
deep3,NAM,Mexico_City,2,3,u,Mexico_City_2_3,19.7,NA,NA,d,2,NA,NA,19.7,12.69,12.31,Yes,MEX-30,2,iTru5_02_H,iTru7_102_04,May 28 2021,0.858,,,0.858,
deep3,NAM,Mexico_City,2,7,u,Mexico_City_2_7,22.4,NA,NA,f,2,NA,NA,22.4,11.16,13.84,Yes,MEX-31,2,iTru5_02_A,iTru7_102_05,May 28 2021,2.66,,,2.66,
deep3,NAM,Mexico_City,2,11,u,Mexico_City_2_11,18.1,NA,NA,h,2,NA,NA,18.1,13.81,11.19,Yes,MEX-32,2,iTru5_02_B,iTru7_102_05,May 28 2021,0.674,,,0.674,
deep3,NAM,Mexico_City,2,13,u,Mexico_City_2_13,1.69,NA,0,a,3,a,1,1.69,25,0,No,MEX-33,2,iTru5_02_C,iTru7_102_05,May 28 2021,0.456,,,0.456,
deep3,NAM,Mexico_City,2,19,u,Mexico_City_2_19,2.36,NA,10.3,b,3,b,1,10.3,24.27,0.73,No,MEX-34,2,iTru5_02_D,iTru7_102_05,May 28 2021,5.06,,,5.06,
deep3,NAM,Mexico_City,2,15,u,Mexico_City_2_15,5.17,NA,4.02,c,3,c,1,5.17,25,0,No,MEX-35,2,iTru5_02_E,iTru7_102_05,May 28 2021,1.83,,,1.83,
deep3,NAM,Mexico_City,2,17,u,Mexico_City_2_17,2,NA,2,d,3,d,1,2,25,0,No,MEX-36,2,iTru5_02_F,iTru7_102_05,May 28 2021,1.04,,,1.04,
deep3,NAM,Mexico_City,3,3,u,Mexico_City_3_3,8.24,NA,0,f,3,f,1,8.24,25,0,No,MEX-37,2,iTru5_02_G,iTru7_102_05,May 28 2021,3.18,,,3.18,
deep3,NAM,Mexico_City,3,9,u,Mexico_City_3_9,0,NA,4.7,g,3,g,1,4.7,25,0,No,MEX-38,2,iTru5_02_H,iTru7_102_05,May 28 2021,3.92,,,3.92,
deep3,NAM,Mexico_City,3,11,u,Mexico_City_3_11,4.01,NA,0,h,3,h,1,4.01,25,0,No,MEX-39,2,iTru5_02_A,iTru7_102_06,May 28 2021,1.52,,,1.52,
deep3,NAM,Mexico_City,3,13,u,Mexico_City_3_13,8.11,NA,0,a,4,a,2,8.11,25,0,No,MEX-40,2,iTru5_02_B,iTru7_102_06,May 28 2021,1.37,,,1.37,
deep3,NAM,Mexico_City,3,7,u,Mexico_City_3_7,11,NA,NA,b,4,NA,NA,11,22.73,2.27,No,MEX-41,2,iTru5_02_C,iTru7_102_06,May 28 2021,2.16,,,2.16,
deep3,NAM,Mexico_City,3,17,u,Mexico_City_3_17,1.43,NA,31.8,c,4,b,2,31.8,7.86,17.14,Yes,MEX-42,2,iTru5_02_D,iTru7_102_06,May 28 2021,2.62,,,2.62,
deep3,NAM,Mexico_City,3,19,u,Mexico_City_3_19,2.09,NA,0,d,4,c,2,2.09,25,0,No,MEX-43,2,iTru5_02_E,iTru7_102_06,May 28 2021,1.11,,,1.11,
deep3,NAM,Mexico_City,28,2,u,Mexico_City_28_2,1.25,NA,28.8,f,4,e,2,28.8,8.68,16.32,Yes,MEX-44,2,iTru5_02_F,iTru7_102_06,May 28 2021,5.98,,,5.98,
deep3,NAM,Mexico_City,28,4,u,Mexico_City_28_4,2.99,NA,14.5,g,4,f,2,14.5,17.24,7.76,Yes,MEX-45,2,iTru5_02_G,iTru7_102_06,May 28 2021,6.52,,,6.52,
deep3,NAM,Mexico_City,28,8,u,Mexico_City_28_8,12,NA,NA,h,4,NA,NA,12,20.83,4.17,No,MEX-46,2,iTru5_02_H,iTru7_102_06,May 28 2021,3.48,,,3.48,
deep3,NAM,Mexico_City,28,10,u,Mexico_City_28_10,19.7,NA,NA,b,5,NA,NA,19.7,12.69,12.31,Yes,MEX-47,2,iTru5_02_A,iTru7_102_07,May 28 2021,1.48,,,1.48,
deep3,NAM,Mexico_City,28,14,u,Mexico_City_28_14,11.1,NA,NA,c,5,NA,NA,11.1,22.52,2.48,No,MEX-48,2,iTru5_02_B,iTru7_102_07,May 28 2021,3.96,,,3.96,
deep3,NAM,Mexico_City,28,18,u,Mexico_City_28_18,10.9,NA,NA,e,5,NA,NA,10.9,22.94,2.06,No,MEX-49,2,iTru5_02_C,iTru7_102_07,May 28 2021,1.2,,,1.2,
deep3,NAM,Mexico_City,28,20,u,Mexico_City_28_20,17.1,NA,NA,f,5,NA,NA,17.1,14.62,10.38,Yes,MEX-50,2,iTru5_02_D,iTru7_102_07,May 28 2021,3.98,,,3.98,
deep3,NAM,Mexico_City,28,22,u,Mexico_City_28_22,6.96,NA,19.2,g,5,h,2,19.2,13.02,11.98,Yes,MEX-51,2,iTru5_02_E,iTru7_102_07,May 28 2021,7.5,,,7.5,
deep3,NAM,Mexico_City,30,1,u,Mexico_City_30_1,16.7,NA,NA,h,5,NA,NA,16.7,14.97,10.03,Yes,MEX-52,2,iTru5_02_F,iTru7_102_07,May 28 2021,4.92,,,4.92,
deep3,NAM,Mexico_City,30,2,u,Mexico_City_30_2,2.73,NA,14.7,a,6,a,3,14.7,17.01,7.99,Yes,MEX-53,2,iTru5_02_G,iTru7_102_07,June 1 2021,7.02,,,7.02,
deep3,NAM,Mexico_City,30,3,u,Mexico_City_30_3,21.4,NA,NA,b,6,NA,NA,21.4,11.68,13.32,Yes,MEX-54,2,iTru5_02_H,iTru7_102_07,June 1 2021,5.88,,,5.88,
deep3,NAM,Mexico_City,30,4,u,Mexico_City_30_4,8.94,NA,49.8,c,6,b,3,49.8,5.02,19.98,Yes,MEX-55,2,iTru5_02_A,iTru7_102_08,June 1 2021,8.76,,,8.76,
deep3,NAM,Mexico_City,30,7,u,Mexico_City_30_7,0,NA,3.2,d,6,c,3,3.2,25,0,No,MEX-56,2,iTru5_02_B,iTru7_102_08,June 1 2021,6.44,,,6.44,
deep3,NAM,Mexico_City,30,12,u,Mexico_City_30_12,2.09,NA,3.84,f,6,e,3,3.84,25,0,No,MEX-57,2,iTru5_02_C,iTru7_102_08,June 1 2021,4.24,,,4.24,
deep3,NAM,Mexico_City,30,14,u,Mexico_City_30_14,1.17,NA,28.8,g,6,f,3,28.8,8.68,16.32,Yes,MEX-58,2,iTru5_02_D,iTru7_102_08,June 1 2021,8.94,,,8.94,
deep3,NAM,Mexico_City,18,2,r,Mexico_City_18_2,8.76,NA,9.42,a,7,g,3,9.42,25,0,No,MEX-59,2,iTru5_02_E,iTru7_102_08,June 1 2021,6.48,,,6.48,
deep3,NAM,Mexico_City,18,3,r,Mexico_City_18_3,6.47,NA,19.6,b,7,h,3,19.6,12.76,12.24,Yes,MEX-60,2,iTru5_02_F,iTru7_102_08,June 1 2021,8.12,,,8.12,
deep3,NAM,Mexico_City,18,4,r,Mexico_City_18_4,0,NA,38.8,c,7,a,4,38.8,6.44,18.56,Yes,MEX-61,2,iTru5_02_G,iTru7_102_08,June 1 2021,6.9,,,6.9,
deep3,NAM,Mexico_City,18,6,r,Mexico_City_18_6,17.9,NA,NA,e,7,NA,NA,17.9,13.97,11.03,Yes,MEX-62,2,iTru5_02_H,iTru7_102_08,June 1 2021,5.37,,,5.37,
deep3,NAM,Mexico_City,18,7,r,Mexico_City_18_7,7.53,NA,42.4,f,7,c,4,42.4,5.9,19.1,Yes,MEX-63,2,iTru5_02_A,iTru7_102_09,June 1 2021,7.16,,,7.16,
deep3,NAM,Mexico_City,18,11,r,Mexico_City_18_11,10.7,NA,NA,h,7,NA,NA,10.7,23.36,1.64,No,MEX-64,2,iTru5_02_B,iTru7_102_09,June 1 2021,5.4,,,5.4,
deep3,NAM,Mexico_City,18,12,r,Mexico_City_18_12,3.91,NA,16.3,a,8,e,4,16.3,15.34,9.66,Yes,MEX-65,2,iTru5_02_C,iTru7_102_09,June 1 2021,5.68,,,5.68,
deep3,NAM,Mexico_City,18,14,r,Mexico_City_18_14,4.15,NA,0,b,8,f,4,4.15,25,0,No,MEX-66,2,iTru5_02_D,iTru7_102_09,June 1 2021,4.92,,,4.92,
deep3,NAM,Mexico_City,20,3,r,Mexico_City_20_3,1.11,NA,9,c,8,g,4,9,25,0,No,MEX-67,2,iTru5_02_E,iTru7_102_09,June 1 2021,6.28,,,6.28,
deep3,NAM,Mexico_City,20,6,r,Mexico_City_20_6,1.21,NA,0,e,8,a,5,1.21,25,0,No,MEX-68,2,iTru5_02_F,iTru7_102_09,June 1 2021,2.6,,,2.6,
deep3,NAM,Mexico_City,20,18,r,Mexico_City_20_18,8.64,NA,8.4,f,8,b,5,8.64,25,0,No,MEX-69,2,iTru5_02_G,iTru7_102_09,June 1 2021,3,,,3,
deep3,NAM,Mexico_City,20,10,r,Mexico_City_20_10,3.9,NA,0,g,8,c,5,3.9,25,0,No,MEX-70,2,iTru5_02_H,iTru7_102_09,June 1 2021,6.58,,,6.58,
deep3,NAM,Mexico_City,20,13,r,Mexico_City_20_13,8.46,NA,0,a,9,d,5,8.46,25,0,No,MEX-71,2,iTru5_02_A,iTru7_102_10,June 1 2021,4,,,4,
deep3,NAM,Mexico_City,20,17,r,Mexico_City_20_17,3.15,NA,0,c,9,f,5,3.15,25,0,No,MEX-72,2,iTru5_02_B,iTru7_102_10,June 1 2021,3.82,,,3.82,
deep3,NAM,Mexico_City,22,16,r,Mexico_City_22_16,2.45,NA,NA,d,9,NA,NA,2.45,25,0,No,MEX-73,2,iTru5_02_C,iTru7_102_10,June 1 2021,4.76,,,4.76,
deep3,NAM,Mexico_City,22,3,r,Mexico_City_22_3,8.68,NA,5.4,e,9,h,5,8.68,25,0,No,MEX-74,2,iTru5_02_D,iTru7_102_10,June 1 2021,6.45,,,6.45,
deep3,NAM,Mexico_City,22,4,r,Mexico_City_22_4,2.47,NA,4.42,f,9,a,6,4.42,25,0,No,MEX-75,2,iTru5_02_E,iTru7_102_10,June 1 2021,5.74,,,5.74,
deep3,NAM,Mexico_City,22,8,r,Mexico_City_22_8,6.21,NA,9.56,g,9,b,6,9.56,25,0,No,MEX-76,2,iTru5_02_F,iTru7_102_10,June 1 2021,7.16,,,7.16,
deep3,NAM,Mexico_City,22,9,r,Mexico_City_22_9,35.9,NA,NA,h,9,NA,NA,35.9,6.96,18.04,Yes,MEX-77,2,iTru5_02_G,iTru7_102_10,June 1 2021,1.28,,,1.28,
deep3,NAM,Mexico_City,22,14,r,Mexico_City_22_14,1.02,NA,6.46,c,10,c,6,6.46,25,0,No,MEX-78,2,iTru5_02_H,iTru7_102_10,June 1 2021,7.46,,,7.46,
deep3,NAM,Mexico_City,22,17,r,Mexico_City_22_17,14.2,NA,NA,d,10,NA,NA,14.2,17.61,7.39,Yes,MEX-79,2,iTru5_02_A,iTru7_102_11,June 1 2021,2.05,,,2.05,
deep3,NAM,Mexico_City,24,20,r,Mexico_City_24_20,5.5,NA,NA,e,10,NA,NA,5.5,25,0,No,MEX-80,2,iTru5_02_B,iTru7_102_11,June 1 2021,4,,,4,
deep3,NAM,Mexico_City,24,1,r,Mexico_City_24_1,5.65,NA,24.4,f,10,e,6,24.4,10.25,14.75,Yes,MEX-81,2,iTru5_02_C,iTru7_102_11,June 1 2021,5.6,,,5.6,
deep3,NAM,Mexico_City,24,3,r,Mexico_City_24_3,14.2,NA,NA,g,10,NA,NA,14.2,17.61,7.39,Yes,MEX-82,2,iTru5_02_D,iTru7_102_11,June 1 2021,4.2,,,4.2,
deep3,NAM,Mexico_City,24,5,r,Mexico_City_24_5,9.5,NA,0,h,10,f,6,9.5,25,0,No,MEX-83,2,iTru5_02_E,iTru7_102_11,June 1 2021,4.1,,,4.1,
deep3,NAM,Mexico_City,24,7,r,Mexico_City_24_7,3.25,NA,2.8,a,11,g,6,3.25,25,0,No,MEX-84,2,iTru5_02_F,iTru7_102_11,June 1 2021,5,,,5,
deep3,NAM,Mexico_City,24,11,r,Mexico_City_24_11,17.5,NA,NA,c,11,NA,NA,17.5,14.29,10.71,Yes,MEX-85,2,iTru5_02_G,iTru7_102_11,June 1 2021,3.1,,,3.1,
deep3,NAM,Mexico_City,24,13,r,Mexico_City_24_13,4.65,NA,0,d,11,a,7,4.65,25,0,No,MEX-86,2,iTru5_02_H,iTru7_102_11,June 1 2021,0.678,,,0.678,
deep3,NAM,Mexico_City,24,17,r,Mexico_City_24_17,5.58,NA,0,f,11,c,7,5.58,25,0,No,MEX-87,2,iTru5_02_A,iTru7_102_12,June 1 2021,1.63,,,1.63,
deep3,NAM,Mexico_City,24,19,r,Mexico_City_24_19,2.65,NA,NA,g,11,NA,NA,2.65,25,0,No,MEX-88,2,iTru5_02_B,iTru7_102_12,June 1 2021,7.08,,,7.08,
deep3,NAM,Mexico_City,25,4,r,Mexico_City_25_4,4.16,NA,22,h,11,e,7,22,11.36,13.64,Yes,MEX-89,2,iTru5_02_C,iTru7_102_12,June 1 2021,7.54,,,7.54,
deep3,NAM,Mexico_City,25,7,r,Mexico_City_25_7,4.28,NA,13.3,a,12,f,7,13.3,18.8,6.2,Yes,MEX-90,2,iTru5_02_D,iTru7_102_12,June 1 2021,6.7,,,6.7,
deep3,NAM,Mexico_City,25,15,r,Mexico_City_25_15,7.66,NA,0,d,12,a,8,7.66,25,0,No,MEX-91,2,iTru5_02_E,iTru7_102_12,June 1 2021,5.48,,,5.48,
deep3,NAM,Mexico_City,25,17,r,Mexico_City_25_17,10.2,NA,NA,e,12,NA,NA,10.2,24.51,0.49,No,MEX-92,2,iTru5_02_F,iTru7_102_12,June 1 2021,5.46,,,5.46,
deep3,NAM,Mexico_City,25,18,r,Mexico_City_25_18,15.2,NA,NA,f,12,NA,NA,15.2,16.45,8.55,Yes,MEX-93,2,iTru5_02_G,iTru7_102_12,June 1 2021,6.28,,,6.28,
deep3,NAM,Mexico_City,25,19,r,Mexico_City_25_19,6.79,NA,51.6,g,12,d,7,51.6,4.84,20.16,Yes,MEX-94,2,iTru5_02_H,iTru7_102_12,June 1 2021,7.98,,,7.98,
deep3,NAM,Mexico_City,25,20,r,Mexico_City_25_20,5.49,NA,3.68,h,12,c,8,5.49,25,0,No,MEX-95,2,iTru5_02_A,iTru7_103_01,June 1 2021,5.32,,,5.32,
